mol_id,smiles,morpholine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC05249768,Cc1ccc(CNc2nc(N)c([N+](=O)[O-])c(N3CCOCC3)n2)cc1,1,1,True,True,True,False,False,True,False
ZINC12238705,Clc1ccc(C2([NH2+]Cc3cnc(N4CCOCC4)nc3)CC2)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC95939113,C[C@H]1CN(CCCN[C@@H](C)c2c(O)cc(F)cc2F)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC72836427,c1ccc([C@H](CN2CCOCC2)NCc2cn3ccccc3[nH+]2)cc1,1,1,True,True,True,False,False,True,False
ZINC90007385,C[C@H](NC(=O)CCN1CCOC[C@@H]1C1CC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC39490190,Fc1ccc(C2=NN=C[C@H]2C[N@@H+]2CCC[C@H](N3CCOCC3)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC44871056,O[C@H](CN1CCOCC1)CN(Cc1ccc(F)cc1)C1CC1,1,1,True,True,True,False,False,True,False
ZINC73476977,C#CCOc1ccc(N(C)C(=O)[C@@H]2CN(CC)CCO2)cc1,1,1,True,True,True,False,False,True,False
ZINC20968367,CCCOc1c(CNCCN2CCOCC2)cc(Br)cc1OC,1,1,True,True,True,False,False,True,False
ZINC32779230,Nc1nc(Cl)cc(NC[C@H](c2ccccc2)N2CCOCC2)n1,1,1,True,True,True,False,False,True,False
ZINC50926288,Cc1ccccc1-n1cnn(CN2CCO[C@H](C(N)=O)C2)c1=S,1,1,True,True,True,False,False,True,False
ZINC95974933,O[C@@H](COc1cc(F)cc(Br)c1)C[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC12699834,C[C@H]1CN(Cc2nc(N)c3ccccc3[nH+]2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC92397631,C[C@@H]1CO[C@@H](CO)CN1C(=O)c1c[nH]nc1-c1ccc(F)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC92972832,CC(=O)Nc1ccc(CN2CCO[C@H](c3ccc(F)c(Cl)c3)C2)cc1,1,2,True,True,True,False,False,True,False
ZINC98172672,CCC(CC)CNc1cccc(C(=O)N2CCOCC2)c1C,1,1,True,True,True,False,False,True,False
ZINC22659536,C/C=C/C=C/C(=O)NCc1ccc(S(=O)(=O)N2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC41568402,O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC71122744,Cc1nn(-c2ccccc2)c(C)c1C[N@@H+](C)CCN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC97285193,CC[C@@H](C)[C@H](C(=O)N1CCOC(C)(C)C1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC19994760,S=c1oc(-c2cccc(Br)c2)nn1CN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC95405129,C[C@@H](c1ccccc1F)N1CC[NH+](CCCN2CCOCC2)CC1,1,1,True,True,True,False,False,True,False
ZINC15173714,C[C@H]1CN(c2ccc([N+](=O)[O-])cc2S(N)(=O)=O)C[C@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC51105158,C[C@H](C(=O)Nc1c(F)c(F)c(F)c(F)c1F)N1CCO[C@H](C(N)=O)C1,1,1,True,True,True,False,False,True,False
ZINC65511436,C[C@H]1CN(C[C@H](O)CN2CCC[C@@H]2c2ccccc2Cl)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC67537700,CCCCCc1ccc(NC(=O)N[C@H](C)C(=O)N2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC69514215,COc1ccc(N/C(N)=[NH+]/CCC[NH+]2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC93640264,Cc1ncc(CN2CCOC3(CCC3)C2)n1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC15780902,C(#CC1(N2CCOCC2)CCCCCC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC40488232,O=S(=O)([N-][C@@H]1CCOc2ccccc21)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC46256069,COc1ccc(-c2ccc(CCC(=O)N3CCOC[C@H]3C)o2)cc1,1,1,True,True,True,False,False,True,False
ZINC92810027,c1ccc(N2CCOCC2)c(C[N@@H+]2CCC[C@H](c3cn[nH]c3)C2)c1,1,1,True,True,True,False,False,True,False
ZINC92588437,C[C@@H]1CN(c2ccccc2C[N@H+]2CCCC[C@@H]2CC(N)=O)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC92734817,NC(=O)[C@H]1CN(Cc2sc(Sc3ccccc3)nc2Cl)CCO1,1,1,True,True,True,False,False,True,False
ZINC98129840,O=C(NC[C@@H](O)CN1CCOCC1)c1cccc(C[NH+]2CCCC2)c1,1,1,True,True,True,False,False,True,False
ZINC21154079,Cn1cccc1[C@H](CNS(=O)(=O)c1cccc(Cl)c1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC40520714,C[C@@H](CNC(=O)NC[C@H]1COc2ccccc2O1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC50857124,COCc1c(C(=O)N2CCO[C@H](C(N)=O)C2)sc2cccc(F)c12,1,1,True,True,True,False,False,True,False
ZINC71760309,Cc1ccc2[nH]c(=O)c(CN3CCO[C@@H](C(F)(F)F)C3)cc2c1,1,1,True,True,True,False,False,True,False
ZINC27339579,C[C@H]1CN(C(=O)c2cccnc2Oc2ccccc2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC26442911,COc1ccc(-c2nc(N)sc2CN2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC26958556,O[C@@](CCN1CCOCC1)(c1ccc(Cl)cc1)C1CCCC1,1,1,True,True,True,False,False,True,False
ZINC97727354,c1ccc([C@@H]2CCCN2CCCN2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC08389754,C#CCNC(=O)c1ccc(S(=O)(=O)N2C[C@H](C)O[C@@H](C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC96074633,Fc1ccccc1N1CCC2(CC1)COCCN2CC1CC1,1,1,True,True,True,False,False,True,False
ZINC73650484,C[C@H](C[NH2+][C@H]1CC[N@H+](Cc2ccccc2)CC1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC60242056,FC(F)(F)c1cccc(C[N@H+]2CC[C@H](CCN3CCOCC3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC40808132,C[C@@]1(C(=O)NCCN2CCOCC2)Sc2ccccc2NC1=O,1,1,True,True,True,False,False,True,False
ZINC87259558,CN(CC[NH+]1CCOCC1)C(=O)c1cnc(Cc2ccccc2)s1,1,1,True,True,True,False,False,True,False
ZINC12542258,CN(Cc1ccccc1N1CCOCC1)[C@H](C(N)=O)c1ccccc1,1,2,True,True,True,False,False,True,False
ZINC29495232,C[C@H]1CN(C(=O)CS/C(N)=[NH+]/CCc2ccccc2)C[C@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC00251313,Cc1c(C(=O)N2CCOCC2)sc2nc(-c3ccccc3)cn12,1,1,True,True,True,False,False,True,False
ZINC19791107,Nc1nc(NCCCN2CCOCC2)cc(-c2ccccc2)[nH+]1,1,1,True,True,True,False,False,True,False
ZINC69868689,O=S(=O)(c1ccc2c(c1)CCC2)N1CCC[C@@H](C[NH+]2CCOCC2)C1,1,1,True,True,True,False,False,True,False
ZINC76982447,C[C@@H]1CN(C(=O)N[C@@H]2CC[N@@H+](CC3CC3)C2)C[C@@H](c2ccccc2)O1,1,1,True,True,True,False,False,True,False
ZINC95429239,Cc1ccc(CN2CCOCC2)cc1NCc1cccc(C#N)c1,1,2,True,True,True,False,False,True,False
ZINC41911673,C[C@H]1CN(C(C)(C)CNC(=O)CSc2ccccc2)C[C@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC71951593,C[C@@H]1C[NH+](CCCNc2ccc(S(=O)(=O)C(F)F)cc2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC76148927,C[C@H](CNC(=O)c1cccc2ncccc12)[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC69350334,COc1ccc(CCNC(=[NH2+])NCCCCN2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC06303851,CC#C[C@H](c1ccccc1)[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC95939128,O=C(c1cccc2c1OCO2)N1CCO[C@H](CCc2ccccc2)C1,1,2,True,True,True,False,False,True,False
ZINC89975423,O=C(c1cccc(OC[C@@H]2CCCO2)c1)N1CCOC[C@@H]1C1CC1,1,1,True,True,True,False,False,True,False
ZINC84600436,c1ccc2oc(NC[C@@H]3CN4CCC[C@@H]4CO3)nc2c1,1,1,True,True,True,False,False,True,False
ZINC44940581,C[C@@H](CN1CCOCC1)NC(=O)CN1C(=O)CCOc2ccccc21,1,1,True,True,True,False,False,True,False
ZINC89468598,CCC[C@H]1CN(C(=O)[C@@H]2C[C@@H]2c2cccc(F)c2F)CCO1,1,1,True,True,True,False,False,True,False
ZINC97083216,CO[C@H](C)CCC(=O)N1CCO[C@@H](c2cccc(C(F)(F)F)c2)C1,1,1,True,True,True,False,False,True,False
ZINC88785610,Cc1ccc([C@@H](C)NC(=O)N(C)C[C@H](O)C[NH+]2CCOCC2)cc1F,1,1,True,True,True,False,False,True,False
ZINC95440202,C[C@H](NC(=O)[C@H]1CN(C)CCO1)c1cnn(Cc2ccccc2)c1,1,1,True,True,True,False,False,True,False
ZINC89470751,CCC[C@@H]1CN(C(=O)[C@@]2(C)CCCN2C(=O)c2ccccc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC78263829,Cc1ccc([C@@H](CNC(=O)c2ccc(O)c(Cl)c2)[NH+]2CCOCC2)o1,1,1,True,True,True,False,False,True,False
ZINC92735258,CCC[NH+]1CCN(c2ccccc2CN2CCO[C@H](C(N)=O)C2)CC1,1,1,True,True,True,False,False,True,False
ZINC01593707,c1ccc(-c2cc(C[NH+]3CCOCC3)c(-c3ccccc3)o2)cc1,1,2,True,True,True,False,False,True,False
ZINC57470441,Clc1ccc(/N=C(\c2ccccc2)N2CCOCC2)cc1Cl,1,2,True,True,True,False,False,True,False
ZINC72300113,CCn1c(CN2CCO[C@H](c3n[nH]c(C)n3)C2)nc2cc(F)ccc21,1,1,True,True,True,False,False,True,False
ZINC31924784,CC(C)(C)c1ccc(O)c(CN2CCOCC2)c1,1,1,True,True,True,False,False,True,False
ZINC92587462,Cc1ccc(O)c(C[N@H+]2CC[C@H](C[NH+]3C[C@H](C)O[C@@H](C)C3)CC2)c1,1,1,True,True,True,False,False,True,False
ZINC93057474,Cc1cc(CN2CCN([C@H](C)C(=O)N3CCOCC3)CC2)ccc1F,1,1,True,True,True,False,False,True,False
ZINC51474655,C[C@@H]1CN(Cc2noc(-c3ccccc3)n2)[C@H](C)CO1,1,1,True,True,True,False,False,True,False
ZINC77369818,C[C@H]1COC[C@H](C)N1Cc1nc(-c2ccc3c(c2)OCO3)no1,1,1,True,True,True,False,False,True,False
ZINC92974933,CN(CC[NH+]1CCOCC1)Cc1cc(-c2ccccc2)cs1,1,1,True,True,True,False,False,True,False
ZINC76903975,c1ccc(C[C@@H](NCc2ccc(N3CCOCC3)cc2)C2CC2)cc1,1,2,True,True,True,False,False,True,False
ZINC95419684,Cc1cccc([C@H](C)[NH2+]C[C@H](C)N2CCOCC2)c1,1,1,True,True,True,False,False,True,False
ZINC95967362,O=S(=O)(Cc1ccccc1C(F)(F)F)N1CCOC2(CCCC2)C1,1,1,True,True,True,False,False,True,False
ZINC15630270,Cc1ccc(-c2ccsc2C(=O)N2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC42673562,C[C@@H](NC(=O)CSCC(=O)N1CCOCC1)c1ccc(F)c(F)c1,1,1,True,True,True,False,False,True,False
ZINC71279339,COc1ccc(NC(=O)C[C@H](CN2CCOCC2)C(=O)[O-])cc1,1,1,True,True,True,False,False,True,False
ZINC50926884,NC(=O)[C@H]1CN(Cc2c(O)ccc3cc(Br)ccc23)CCO1,1,2,True,True,True,False,False,True,False
ZINC13463887,C[C@@H]1CN([C@H](C#N)c2c(F)cccc2Cl)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC78873952,NC(=O)[C@H](NC[C@@]1(N2CCOCC2)CCSC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC76023370,C[C@@](O)(CNC(=O)Nc1ccc(F)cc1Cl)C[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC93583285,CN(Cc1ccc(Br)c([N+](=O)[O-])c1)C[C@H](O)C[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC33294518,COc1cc(/C=C(/C#N)C(=O)NCCN2CCOCC2)ccc1O,1,1,True,True,True,False,False,True,False
ZINC55563854,Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2N2CCOCC2)cc1F,1,2,True,True,True,False,False,True,False
ZINC73375069,CC/[NH+]=C(/NCC[NH+]1CCOCC1)NCC1(c2ccccc2C)CC1,1,1,True,True,True,False,False,True,False
ZINC91917939,COc1ccc(-c2[nH]ncc2CN2CCOC(C)(C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC95458958,Cc1nn(C)c(C)c1[C@H]1COCCN1C(=O)COc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC38391930,O[C@H](CSc1nc(C2CC2)n(-c2ccccc2)n1)CN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC46269126,C[C@@H](CNC(=O)[C@H]1Cc2ccccc2C(=O)O1)[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC93340264,COc1cc(CN2CCOC[C@H]2CC(C)C)cc(OC)c1OC,1,1,True,True,True,False,False,True,False
ZINC42168989,O=S(=O)(NC[C@H](c1c(F)cccc1Cl)N1CCCC1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC29538163,Cc1cc(NC(=O)CN2CCO[C@@H](c3ccc(F)cc3)C2)no1,1,1,True,True,True,False,False,True,False
ZINC69709416,CSc1ccc(C)c(C(=O)N2CCC[C@H](C[NH+]3CCOCC3)C2)c1,1,1,True,True,True,False,False,True,False
ZINC83927556,C[C@H](C(=O)N1CCO[C@@H](CO)C1)n1nnc(-c2ccccc2)n1,1,1,True,True,True,False,False,True,False
ZINC69973070,O=C(Nc1cnn(CC[NH+]2CCOCC2)c1)Nc1ccccc1Cl,1,1,True,True,True,False,False,True,False
ZINC37666499,Nc1cc(F)cc(N2CCOCC2)c1,1,1,True,True,True,False,False,True,False
ZINC06528980,N/C(=N\OC(=O)N1CCOCC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC01462287,c1ccc(NC(Nc2ccccc2)=[N+]2CCOCC2)cc1,1,2,True,True,True,False,False,True,False
ZINC29753764,Nc1ccc(N2CCOCC2)c(CO)c1,1,1,True,True,True,False,False,True,False
ZINC00285614,O=[N+]([O-])c1ccc(/C(=N/O)N2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC55292163,C[C@H]1CN(S(=O)(=O)N[C@H](C(N)=O)c2ccccc2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC93660654,C[C@@H]1CN(Cc2ccn(C)c2)[C@H](c2ccccc2)CO1,1,1,True,True,True,False,False,True,False
ZINC43707517,CN(CCCNC(=O)[C@@H]1C[NH2+]CCO1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC77138340,C[C@@H]1COC[C@@H](C)N1C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,1,1,True,True,True,False,False,True,False
ZINC91981327,C#CCCOc1ccc(C[N@@H+]2CCOC[C@H]2CC)cc1,1,1,True,True,True,False,False,True,False
ZINC86168717,OCC[N@H+](CC#Cc1ccc(C(F)(F)F)cc1)CCN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC06230057,C=CCc1cc(OC)ccc1OCCC[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC51995573,NS(=O)(=O)c1ccc(OCCN2CCO[C@H]3CCCC[C@@H]32)cc1,1,1,True,True,True,False,False,True,False
ZINC65493317,Nc1nc(-c2ccccc2CN2CCOCC2)cc(=O)[nH]1,1,1,True,True,True,False,False,True,False
ZINC44970516,C[C@@H]1CN(C(=O)NCc2ccc(-n3cccn3)cc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC72272403,N/C(=[NH+]/C[C@H]1CN(Cc2ccccc2)CCO1)N1CCSCC1,1,1,True,True,True,False,False,True,False
ZINC72408019,O=C([C@@H]1C[NH2+]CCO1)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1,1,1,True,True,True,False,False,True,False
ZINC97476930,O=[N+]([O-])c1cc(Br)ccc1NCc1ccc(N2CCOCC2)c(F)c1,1,2,True,True,True,False,False,True,False
ZINC55104110,Cc1cn2nc(N[C@@H](CN3CCOCC3)c3ccccc3)sc2n1,1,1,True,True,True,False,False,True,False
ZINC26461456,COc1ccc(NC(=O)[C@H](C)N2C[C@H](C)O[C@@H](C)C2)c([N+](=O)[O-])c1,1,1,True,True,True,False,False,True,False
ZINC80042589,CC(C)(C)[C@H](NC(=O)N1CCO[C@@H](c2ccccc2)C1)c1cccs1,1,1,True,True,True,False,False,True,False
ZINC89919561,C[C@]1(c2ccccc2)CN(C(=O)c2ccncc2F)CCO1,1,1,True,True,True,False,False,True,False
ZINC90008546,N#Cc1ccc(OC[C@H](O)CN2CCOC[C@@H]2C2CC2)cc1,1,1,True,True,True,False,False,True,False
ZINC93594850,CCc1nn(C)c(OC)c1CN1C[C@H](c2ccccc2C)OC[C@@H]1C,1,1,True,True,True,False,False,True,False
ZINC97199835,Cc1ccccc1CNC(=O)[C@@H](C)N1CCO[C@H](c2nccs2)C1,1,1,True,True,True,False,False,True,False
ZINC93459679,Cc1ccc([C@@H]2COCCN2C/C=C/c2ccccc2[N+](=O)[O-])o1,1,1,True,True,True,False,False,True,False
ZINC93458001,Oc1cccc([C@H]2CN(Cc3c[nH]nc3-c3cccnc3)CCO2)c1,1,1,True,True,True,False,False,True,False
ZINC96005929,COc1cc(Br)ccc1CN1CCO[C@H](CO)C1,1,1,True,True,True,False,False,True,False
ZINC74230687,O=[N+]([O-])c1cccc(CNC[C@@H](c2ccccc2)N2CCOCC2)c1,1,2,True,True,True,False,False,True,False
ZINC05003224,Fc1ccccc1/C=N/Nc1cc(N2CCOCC2)ncn1,1,1,True,True,True,False,False,True,False
ZINC14097770,O=S(=O)(Nc1cccc(Cl)c1N1CCOCC1)c1cccs1,1,1,True,True,True,False,False,True,False
ZINC20398409,[NH3+]C[C@@H](Cc1ccccc1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC66370843,COC(=O)c1ncn(CN2C[C@H](c3ccccc3)O[C@H](C)C2)n1,1,1,True,True,True,False,False,True,False
ZINC72387704,Cc1nc(N2CCOCC2)cc([C@H]2CN(c3ccccc3)CCO2)[nH+]1,2,1,True,True,True,False,False,True,False
ZINC07686718,O=C(CCSCc1ccc(Cl)c(Cl)c1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC29528000,Fc1ccc([C@@H]2CN(c3ncc(C(F)(F)F)cc3Cl)CCO2)cc1,1,1,True,True,True,False,False,True,False
ZINC66375192,CC1(C)CN(C(=O)[C@H]2CC(c3cc(F)ccc3F)=NO2)CCO1,1,1,True,True,True,False,False,True,False
ZINC95985553,NC(=O)[C@@H]1CN(c2ccc3c(Cl)ccc(Cl)c3n2)CCO1,1,1,True,True,True,False,False,True,False
ZINC24718153,Nc1c(CN2CCOCC2)c(=O)oc2ccccc12,1,1,True,True,True,False,False,True,False
ZINC50843216,NC(=O)[C@H]1CN(C(=O)CCOc2ccc(Cl)cc2Br)CCO1,1,1,True,True,True,False,False,True,False
ZINC00088644,CC(=O)O[C@H](C#CC[NH+]1CCOCC1)c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC14097805,O=S(=O)([N-]c1cccc(Cl)c1N1CCOCC1)c1ccc(F)c(Cl)c1,1,2,True,True,True,False,False,True,False
ZINC32477472,C[C@H]1CN(C(=O)CCCc2nnc(-c3ccccc3)o2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC95413928,Cc1cc(N2C[C@H]3OCCN(Cc4ccccc4)[C@@H]3C2)ncn1,1,1,True,True,True,False,False,True,False
ZINC56812598,CC(C)COCCCNC(=O)N1CCO[C@@H](c2ccc(Cl)cc2)C1,1,1,True,True,True,False,False,True,False
ZINC70959001,O=C(NCC[NH+]1CCOCC1)C(=O)NC[C@@H](O)Cc1ccccc1,1,1,True,True,True,False,False,True,False
ZINC93692173,Fc1cc(C[NH+]2CCN(c3cccs3)CC2)ccc1N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC95438774,O=[N+]([O-])c1ccc(-c2cnn(C[C@H](O)CN3CCOCC3)c2)cc1,1,1,True,True,True,False,False,True,False
ZINC25480823,C[C@@H]1COCCN1Cn1nc(COc2ccc(Cl)cc2)oc1=S,1,1,True,True,True,False,False,True,False
ZINC14914264,COc1ccccc1Nc1nc(N)nc(CN2C[C@H](C)O[C@@H](C)C2)n1,1,1,True,True,True,False,False,True,False
ZINC66481771,C[C@H]1C[NH+](C[C@H](O)CSc2nc(-c3ccc(F)cc3)c[nH]2)C[C@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC89974546,O=C(Cn1ncc2ccccc2c1=O)N1CCOC[C@H]1C1CC1,1,1,True,True,True,False,False,True,False
ZINC90202228,Cc1cccc(S(=O)(=O)NC[C@H]2C[N@H+]3CCCC[C@@H]3CO2)c1C#N,1,1,True,True,True,False,False,True,False
ZINC45354552,CCOc1ccc(C(=O)NCC(C)(C)N2CCOCC2)cc1[N+](=O)[O-],1,1,True,True,True,False,False,True,False
ZINC25608888,Cc1nc2ccccc2c(C)c1CC(=O)NCCCN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC58208767,C#Cc1cccc(NC(=O)CNC(=O)NCCN2CCOCC2)c1,1,1,True,True,True,False,False,True,False
ZINC93017089,Fc1cc(C[N@@H+]2CCC[C@H](CN3CCOCC3)C2)ccc1OC(F)F,1,1,True,True,True,False,False,True,False
ZINC97101100,CC(C)c1cccc(NC(=O)N2CC[C@H](CN3CCOCC3)C2)c1,1,1,True,True,True,False,False,True,False
ZINC71862736,Cc1ccc(NC(=O)NCCN2CCOCC2)cc1OCC(F)F,1,1,True,True,True,False,False,True,False
ZINC03315875,O=C(COc1ccc2ccccc2c1)NCCC[NH+]1CCOCC1,1,2,True,True,True,False,False,True,False
ZINC11298641,C[C@H]1CN(C(=O)COc2ccc(C#N)cc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC84656505,C[C@H](c1ccccc1)N1CCO[C@@](C)(c2cnn(C)c2)C1,1,1,True,True,True,False,False,True,False
ZINC89760070,O=C1CCCN1c1ccc(Cl)c(C(=O)N2CCO[C@@H]3CCCC[C@@H]32)c1,1,1,True,True,True,False,False,True,False
ZINC72387862,Cc1nc(N)cc([C@H]2CN(C(=O)CCc3ccccc3)CCO2)n1,1,1,True,True,True,False,False,True,False
ZINC13108495,Oc1ccc(/N=C\c2cc(Br)c(N3CCOCC3)o2)cc1,1,1,True,True,True,False,False,True,False
ZINC40389780,CC(C)c1nc2ccccc2n1CCCN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC20394074,O=Cc1ccc(OCC[NH+]2CCOCC2)c(Cl)c1,1,1,True,True,True,False,False,True,False
ZINC71907867,C[N@H+](CC(=O)N1CCOCC1)[C@@H]1CCc2ccccc2C1,1,1,True,True,True,False,False,True,False
ZINC97043073,O[C@@H](CNc1cnc2ccccc2n1)C[NH+]1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC75127451,Cc1ccc([C@@H](C/[NH+]=C(/N)N2CCCC2)N2CCOCC2)cc1,1,1,True,True,True,False,False,True,False
ZINC00537143,S=C(Nc1ccc(Nc2ccccc2)cc1)N1CCOCC1,1,2,True,True,True,False,False,True,False
ZINC89474596,CCC[C@H]1CN(C(=O)C[C@@H](NC(C)=O)c2ccc(Cl)cc2)CCO1,1,1,True,True,True,False,False,True,False
ZINC98032165,CC1(C)CN(C(=O)NCC2(c3ccc(F)cc3)CCOCC2)CCO1,1,1,True,True,True,False,False,True,False
ZINC66498211,CC1(C)CO[C@H](c2ccccc2)CN1CC(=O)NCC1CCC1,1,1,True,True,True,False,False,True,False
ZINC00034945,CC(=O)[C@H]1C(=O)C(=O)N(CC[NH+]2CCOCC2)[C@@H]1c1ccccc1F,1,1,True,True,True,False,False,True,False
ZINC41785170,Cc1ccc(NC(=O)C(=O)NCCCCN2CCOCC2)c(F)c1,1,1,True,True,True,False,False,True,False
ZINC89821660,O=C(NCC#Cc1ccccc1)N1CCOC2(CCCC2)C1,1,1,True,True,True,False,False,True,False
ZINC58291060,Cc1nn(-c2ccccc2)c(C)c1CC(=O)NC[C@H]1CN(C)CCO1,1,1,True,True,True,False,False,True,False
ZINC91980536,CC[C@H]1COCCN1Cc1cn[nH]c1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC93135544,C=CCOc1c(Br)cc(CN2CCO[C@@H](C#N)C2)cc1OC,1,1,True,True,True,False,False,True,False
ZINC77657551,C[C@H]1COC[C@H](C)N1Cc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,1,1,True,True,True,False,False,True,False
ZINC30544513,S=c1n(C[NH+]2CCCC2)nc(N2CCOCC2)n1-c1ccccc1,1,1,True,True,True,False,False,True,False
ZINC66482639,CC(C)N(Cc1ccccc1)C[C@@H](O)CN1C[C@@H](C)O[C@H](C)C1,1,1,True,True,True,False,False,True,False
ZINC68858733,O=C(OCc1ccccc1)[C@@H]1CCCN1CC(=O)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC93361681,CC(C)[C@H](c1ccccc1)N(C)Cc1cnc(N2CCOCC2)nc1,1,1,True,True,True,False,False,True,False
ZINC15420859,O=C(c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1)N1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC19837685,O[C@@H](COc1cccc(C[NH2+]C2CCOCC2)c1)CN1CCOCC1,1,1,True,True,True,False,False,True,False
ZINC20999660,CN(CCN1CCOCC1)Cc1nc(Cc2ccccc2)no1,1,1,True,True,True,False,False,True,False
ZINC25814467,O=[N+]([O-])c1ccccc1NCC1(N2CCOCC2)CCCCC1,1,1,True,True,True,False,False,True,False
ZINC73044787,C[C@@H]1CN(C(=O)NC[C@@H](Cc2ccccc2)[NH+](C)C)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC79174272,Cc1cc(CNc2ccccc2CN2C[C@H](C)O[C@@H](C)C2)no1,1,1,True,True,True,False,False,True,False
ZINC90009823,c1ccc(Cc2nc(CN3CCOC[C@H]3C3CC3)cs2)cc1,1,1,True,True,True,False,False,True,False
ZINC23115201,C[C@@H]1CN(Cc2ccc(F)c(Br)c2)C[C@@H](C)O1,1,1,True,True,True,False,False,True,False
ZINC20167076,CC(C)c1ccc(OCCCCN2C[C@@H](C)O[C@H](C)C2)cc1,1,1,True,True,True,False,False,True,False
ZINC59246817,C#CCOc1c(I)cc(/C=N/NC(=O)CN2CCOCC2)cc1OC,1,1,True,True,True,False,False,True,False
ZINC71996758,Cc1cccc([C@H]2CCC[N@@H+]2CC(=O)N2C[C@H](C)O[C@H](C)C2)c1,1,1,True,True,True,False,False,True,False
ZINC72089210,COCCC(=O)NCc1cccc(OCCN2CCOCC2)c1,1,1,True,True,True,False,False,True,False
