mol_id,smiles,ester,phenyl,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC39474805,COC(=O)[C@H](N)C(=O)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC06375669,Cc1cc(NC(=O)COC(=O)CCc2ccccc2)ccc1Br,1,1,False,True,True,False,False,True,False
ZINC89493985,C#CC[C@@H](C)OC(=O)CN(CC)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC47832647,C#CCOC(=O)/C=C\c1ccc(-c2ccccc2)s1,1,1,False,True,True,False,False,True,False
ZINC84821158,COC(=O)C[C@@H](NC(=O)C#Cc1ccccc1)C1CC1,1,1,False,True,True,False,False,True,False
ZINC69200191,O=C(OC[C@@H]1CCCO1)[C@H]1CC(=O)N(CCc2ccccc2)C1,1,1,False,True,True,False,False,True,False
ZINC07531859,Cc1nn(-c2ccccc2)c(C)c1CC(=O)O[C@H](C)C(N)=O,1,1,False,True,True,False,False,True,False
ZINC01628955,CCOC(=O)/C(=C/c1ccccc1)C(=O)[O-],1,1,False,True,True,False,False,True,False
ZINC58823669,C#CCOC(=O)C[C@H](NC(=O)c1ccccc1)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC78693055,COC(=O)[C@H](C)S[C@H](C)C(=O)N(C)Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC03317361,Cc1ccsc1C(=O)OCC(=O)N(Cc1ccccc1)C(C)(C)C,1,1,False,True,True,False,False,True,False
ZINC90623483,N[C@H](CN1CC[NH2+]CC1)C(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC06941763,CCOC(=O)[C@H](c1ccccc1)S(=O)(=O)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC91857471,COC[C@H](C)OC(=O)[C@@H]1CCCN1Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC04349169,CCC[N+](CC#Cc1ccccc1)(CCC)CC(=O)OCC,1,1,False,True,True,False,False,True,False
ZINC03319129,CN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(C(=O)OCC(N)=O)c1,1,1,False,True,True,False,False,True,False
ZINC07699404,Cc1csc(=O)n1CC(=O)OCc1ccc(-c2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC12895860,CC[C@@H](Sc1nc(-c2ccccc2)c(N)s1)C(=O)OC,1,1,False,True,True,False,False,True,False
ZINC73649434,COC(=O)c1ccc(C[N@H+](C)C[C@@H](O)COCc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC32991443,COC(=O)CCNC(=O)/C=C/c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56232093,O=C(CSc1nnnn1C1CC1)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC40174176,CCOC(=O)CSc1nnc(N)n1[C@H](C)C(=O)NCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC51726321,C#CCOC(=O)c1cccc(CS(=O)(=O)c2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC05259356,Cc1ccc(C(=O)OCc2nc(N)nc(Nc3ccccc3)n2)cc1,1,1,False,True,True,False,False,True,False
ZINC58282049,Cn1cc(-c2nc(C(=O)OCC#Cc3ccccc3)cs2)cn1,1,1,False,True,True,False,False,True,False
ZINC31393651,CCOC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC06028626,CC(=[NH2+])[C@@H](C#N)C(=O)COC(=O)Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC77530787,CCCC(=O)N1CCC(C(=O)OCCCc2ccccc2)CC1,1,1,False,True,True,False,False,True,False
ZINC08728065,Cc1ccc(C(=O)O[C@@H](C)C(=O)NCc2ccccc2)cc1O,1,1,False,True,True,False,False,True,False
ZINC69200097,CC[C@@H](C)[C@@H](NC(=O)c1ccccc1)C(=O)OCCOC(C)C,1,1,False,True,True,False,False,True,False
ZINC77561047,CCCCC(=O)O[C@H](c1ccccc1)c1cccnc1,1,1,False,True,True,False,False,True,False
ZINC68141330,Cc1ccc(C(=O)N2CCC[C@@H]2C(=O)OCc2ccccc2)c(C)n1,1,1,False,True,True,False,False,True,False
ZINC00143579,COC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC04843996,CCOC(=O)C1=C(C(=O)OCC)[C@@H](c2ccccc2)C(C#N)=C(N)O1,2,1,False,True,True,False,False,True,False
ZINC95350187,C#CCNC(=O)C1=NN(c2ccccc2)[C@@H](C(=O)OC(C)(C)C)C1,1,1,False,True,True,False,False,True,False
ZINC00994800,CCOC(=O)c1c(NC(=O)/C=C/c2ccccc2)sc(C(N)=O)c1C,1,1,False,True,True,False,False,True,False
ZINC02491023,CC[NH+](CC)CC#C[C@](C)(OC(C)=O)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC95413976,COC(=O)[C@H]([NH2+]CC(=O)NCC#Cc1ccccc1)C(C)(C)C,1,1,False,True,True,False,False,True,False
ZINC58818632,C#CCOC(=O)c1ccccc1OCCOc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC66519569,C[C@@]1(C(=O)OCC#Cc2ccccc2)Cc2ccccc2C(=O)O1,2,1,False,True,True,False,False,True,False
ZINC02820250,CC(=O)OCC#C[C@H](Cc1ccccc1)OC(C)=O,2,1,False,True,True,False,False,True,False
ZINC69432245,COC(=O)[C@H](NC(=O)c1ccc(S(C)(=O)=O)cc1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC98181516,COC(=O)c1cc(OCc2ccccc2)c(OC)cc1N,1,1,False,True,True,False,False,True,False
ZINC00315801,CC(=C\c1ccccc1)/C=C1/N=C(c2ccc(F)cc2)OC1=O,1,1,False,True,True,False,False,True,False
ZINC05093432,C#CCOC(=O)[C@H]1[C@@H](c2ccccc2)[C@@H](C(=O)[O-])[C@@H]1c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC90500112,C#CCOC(=O)CN(CCc1ccccc1)C(C)=O,1,1,False,True,True,False,False,True,False
ZINC03226073,CC[C@@H](C(=O)OCC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC48263052,NC(=O)[C@H](OC(=O)Cn1c(=O)oc2ccccc21)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC89972706,C#C[C@H](C)OC(=O)C[N@H+](C)Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC89967521,O=C(OCC#Cc1ccccc1)c1cnc([C@H]2CCCO2)s1,1,1,False,True,True,False,False,True,False
ZINC69669653,C[C@@H](C(=O)OCC(=O)NC(N)=O)N1CCC(Cc2ccccc2)CC1,1,1,False,True,True,False,False,True,False
ZINC71766292,COC(=O)[C@@H](O)[C@](O)(c1ccccc1)C(F)(F)F,1,1,False,True,True,False,False,True,False
ZINC56231838,C/C(=C/C(=O)OCC(N)=O)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC82065968,COC(=O)/C(=C/c1cccc(OC)c1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC79340546,NC(=O)COC(=O)CCCOCCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC97325796,CCO[C@H](C)C(=O)OCCOc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC05538657,Cc1oc(-c2ccccc2)nc1C(=O)OCC(N)=O,1,1,False,True,True,False,False,True,False
ZINC72333926,C[C@H](NC(=O)COC(=O)c1ccsc1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56232062,CN(C)C(=O)CSc1ccccc1C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56232002,N#C/C(=C\c1ccco1)C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56231860,O=C(Cn1ncc(=O)c2ccccc21)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC98157366,O=C(OCC#Cc1ccccc1)[C@@H]1CCCCN1C(=O)c1cccs1,1,1,False,True,True,False,False,True,False
ZINC89929166,CCOC(=O)C[C@H](C)CNC(=O)NC[C@H](C)Nc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC27530301,COC(=O)c1ccc(OC[C@H](O)C[NH2+][C@@H](C)c2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC79937499,COC(=O)[C@@H](C)[C@H](NCc1cccc(NC(C)=O)c1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC47895976,O=C(CCNC(=O)c1ccsc1)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC98157337,COc1ccc2c(c1)C[C@H](C(=O)OCC#Cc1ccccc1)CO2,1,1,False,True,True,False,False,True,False
ZINC03133963,CC(C)(C)OC(=O)N[C@H](CCC(=O)OCc1ccccc1)C(N)=O,1,1,False,True,True,False,False,True,False
ZINC02555680,CCOC(=O)c1c(OCCO)nn(-c2ccccc2)c1N,1,1,False,True,True,False,False,True,False
ZINC78927389,O=C(OC[C@H]1CC1(Cl)Cl)c1csc(Cc2ccccc2)n1,1,1,False,True,True,False,False,True,False
ZINC56232381,C[C@@H](NC(=O)c1ccc(Br)s1)C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC89261409,C#C[C@H](Cc1ccccc1)OC(=O)[C@H]1C[C@@H]1c1ccc(F)cc1,1,1,False,True,True,False,False,True,False
ZINC98157377,O=C1C[C@@H](C(=O)OCC#Cc2ccccc2)c2ccc(F)cc2N1,1,1,False,True,True,False,False,True,False
ZINC69898925,CC(C)C[C@H](NC(=O)C1CCOCC1)C(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC40939780,C[C@H](Sc1nnc(N)s1)C(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC78299044,C#CCOC(=O)c1cc(-c2ccccc2)n[nH]1,1,1,False,True,True,False,False,True,False
ZINC00396266,Cc1ccccc1C(=O)O[C@@H](C(=O)c1ccccc1)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC02529423,CCOC(=O)/C=C/C(C(=O)OCC)=C(/N)c1ccccc1,2,1,False,True,True,False,False,True,False
ZINC56232344,O=C(OCC#Cc1ccccc1)c1sccc1-n1cnnn1,1,1,False,True,True,False,False,True,False
ZINC52745967,C#CCCCOC(=O)C1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1,1,1,False,True,True,False,False,True,False
ZINC06346496,NC(=O)COC(=O)c1ccccc1COc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC40443192,C[C@H](O)C#CC(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC10916291,NC(=O)[C@@H](OC(=O)CCc1ccc2c(c1)OCO2)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC78762284,O=C(CSCc1cccnc1)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC98157363,COc1ccccc1-c1cc(C(=O)OCC#Cc2ccccc2)n[nH]1,1,1,False,True,True,False,False,True,False
ZINC01670085,CCOC(=O)C(C)(c1ccccc1)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC01511668,Cc1ccc(N/C=C2/N=C(c3ccccc3)OC2=O)cc1,1,1,False,True,True,False,False,True,False
ZINC88805917,NC(=O)COC(=O)c1cc(-c2cccs2)n(-c2ccccc2)n1,1,1,False,True,True,False,False,True,False
ZINC42193514,CC(=O)Nc1cc(C(=O)OCCc2ccccc2)ccc1C,1,1,False,True,True,False,False,True,False
ZINC44200315,CCOC(=O)c1cn(Cc2ccccc2)c2ccccc12,1,1,False,True,True,False,False,True,False
ZINC71610372,CC(C)(C)OC(=O)[C@H](C(=O)[O-])[C@H](N)CCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC05311248,C[C@H](OC(=O)c1ccc(COc2ccccc2)cc1)C(N)=O,1,1,False,True,True,False,False,True,False
ZINC02126304,C#CCOc1cccc(/C=C2/N=C(c3ccccc3)OC2=O)c1,1,1,False,True,True,False,False,True,False
ZINC15220492,CCOC(=O)C1=C(C)NC(=S)N[C@H]1/C=C\c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC79341316,O=C(Cc1csc(Cc2ccccc2)n1)OCC#Cc1ccccc1,1,2,False,True,True,False,False,True,False
ZINC01922085,C[C@@H](OC(=O)c1ccc(Cl)cc1)C(=O)Nc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC96032880,C#CCNC(=O)COC(=O)/C=C(/C)CCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC79693643,Cc1nn(CC(C)C)c(C)c1CCC(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC93458804,COC(=O)C[C@H]1CN(Cc2cc(-c3ccccc3)n[nH]2)CCO1,1,1,False,True,True,False,False,True,False
ZINC23488182,Cc1ccc(C(=O)NCC(=O)OCc2nc(-c3ccccc3)no2)s1,1,1,False,True,True,False,False,True,False
ZINC91690644,N/C(=N\O)c1ccc(C(=O)OCc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC88466511,CC(C)(C)OC(=O)[C@@](N)(CCO)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56231943,Cc1cc(C(=O)OCC#Cc2ccccc2)c2c(C)nn(C)c2n1,1,1,False,True,True,False,False,True,False
ZINC44123509,CCCOC(=O)[C@H](O)CCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC58017963,NC(=O)N1CCC[C@@H](C(=O)OC(c2ccccc2)c2ccccc2)C1,1,2,False,True,True,False,False,True,False
ZINC09875324,COC(=O)CCC(=O)Nc1ccc(OCCCc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC98157368,COCc1ccc(C(=O)OCC#Cc2ccccc2)o1,1,1,False,True,True,False,False,True,False
ZINC05651374,CC[C@H](C)C#C[C@](O)(C(=O)O[C@@H]1C[N@H+]2CC[C@@H]1CC2)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC22574360,NC(=O)Nc1ccc(C(=O)OCc2ncc(-c3ccccc3)o2)cc1,1,1,False,True,True,False,False,True,False
ZINC98157345,C#CCNS(=O)(=O)c1ccc(C(=O)OCC#Cc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC15444212,CCOC(=O)/C(N)=[NH+]\Nc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC15777465,CC[C@H](C#Cc1ccccc1)OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,2,1,False,True,True,False,False,True,False
ZINC76923296,Cc1ccccc1[C@H](CC(=O)OCC#Cc1ccccc1)NC(N)=O,1,1,False,True,True,False,False,True,False
ZINC01705513,CC#C[C@@](O)(C(=O)OC)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC58818639,C#CCOC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cccs1,1,1,False,True,True,False,False,True,False
ZINC11238631,NC(=O)[C@H](OC(=O)COc1ccccc1F)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC07376592,Nc1cc(F)ccc1C(=O)OCc1nnc(-c2ccccc2)o1,1,1,False,True,True,False,False,True,False
ZINC91861694,COc1cccc(C#CCOC(=O)c2ncn(-c3ccccc3)n2)c1,1,1,False,True,True,False,False,True,False
ZINC56231767,Cn1c(=S)[nH]c2cc(C(=O)OCC#Cc3ccccc3)ccc2c1=O,1,1,False,True,True,False,False,True,False
ZINC72046840,CCOC(=O)[C@@H](C)Sc1nc(C2CC2)n(-c2ccccc2)n1,1,1,False,True,True,False,False,True,False
ZINC78442230,O=C(OCC#Cc1ccccc1)[C@@H]1CC(=O)N(CC2CC2)C1,1,1,False,True,True,False,False,True,False
ZINC89143979,COC(=O)[C@@H](C)[C@@H]([NH2+]Cc1ccc(C(N)=O)cc1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC01934088,O=C(COC(=O)CNC(=O)c1ccccc1)Nc1ccc(Cl)cc1,1,1,False,True,True,False,False,True,False
ZINC73836881,COC[C@H](C)OC(=O)C1=NN(c2ccccc2)[C@H](c2ccccc2)C1,1,2,False,True,True,False,False,True,False
ZINC52745578,C#CCCCOC(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC22013012,COC(=O)C[C@@H](C)NC(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC95983823,C#C[C@@H](Cc1ccccc1)OC(=O)c1ncoc1C,1,1,False,True,True,False,False,True,False
ZINC04789958,C[C@@H](OC(=O)c1ccccc1C(=O)N(C)c1ccccc1)C(N)=O,1,1,False,True,True,False,False,True,False
ZINC47896041,C[C@@]12CCC(=O)N1[C@@H](C(=O)OCC#Cc1ccccc1)CS2,1,1,False,True,True,False,False,True,False
ZINC70034990,C[C@H](C(=O)OCC#Cc1ccccc1)c1ccc2c(c1)OCCO2,1,1,False,True,True,False,False,True,False
ZINC91888021,C#C[C@H](OC(=O)[C@@H]1CCC[N@H+]1Cc1ccccc1)C1CC1,1,1,False,True,True,False,False,True,False
ZINC06729107,COC(=O)c1ccc(C(=O)OC)c(NC(=O)C#Cc2ccccc2)c1,2,1,False,True,True,False,False,True,False
ZINC86280475,COC(=O)[C@@H](C)[C@H](NC(=O)Nc1ccccc1SC)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC98091390,CC(C)(C)OC(=O)[C@H]1[C@@H](N)N(C(=O)OCc2ccccc2)C[C@@H]1CO,1,1,False,True,True,False,False,True,False
ZINC52746373,C#CCCOC(=O)/C=C/c1c(C)nn(-c2ccccc2)c1C,1,1,False,True,True,False,False,True,False
ZINC46528018,NC(=O)COC(=O)c1cnc(-c2ccccc2)s1,1,1,False,True,True,False,False,True,False
ZINC98157374,O=C(OCC#Cc1ccccc1)c1n[nH]c2c1CCCC2,1,1,False,True,True,False,False,True,False
ZINC72294524,CC(C)[S@](=O)c1ccc(C(=O)O[C@@H](C(N)=O)c2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC00528469,CCOC(=O)C[C@@H]1C(=O)NCCN1C(=O)Nc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC20842967,CCc1nnc(SCC(=O)OCc2ccccc2)n1N,1,1,False,True,True,False,False,True,False
ZINC56231944,CC(=O)Nc1ccc(/C=C\C(=O)OCC#Cc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC34863175,C#CCNCC(=O)Nc1sc(-c2ccccc2)cc1C(=O)OCC,1,1,False,True,True,False,False,True,False
ZINC43502148,COC(=O)[C@@H](C)C(=O)Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC55027908,CC(C)OC(=O)[C@H](N)Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC66519520,CN(CC(=O)OCC#Cc1ccccc1)C(=O)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC89490985,C#C[C@@H](OC(=O)c1csc(-c2ccccc2)n1)C1CC1,1,1,False,True,True,False,False,True,False
ZINC71624281,C[C@@H](CC[NH2+]N)C(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC78046540,C#C[C@H](C)OC(=O)C1(c2ccccc2)CCC1,1,1,False,True,True,False,False,True,False
ZINC14072783,NC(=O)[C@@H](OC(=O)CCC(=O)c1cccs1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC57827369,CCOC(=O)C1=NN(c2ccccc2)[C@H](C(=O)NCC(F)(F)F)C1,1,1,False,True,True,False,False,True,False
ZINC00409284,CC(=O)O[C@@H](C)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC69200487,C#CCOC(=O)[C@@H](NC(=O)COc1ccccc1)C(C)C,1,1,False,True,True,False,False,True,False
ZINC89491606,C#C[C@H](OC(=O)c1c(C)nn(-c2ccccc2)c1C)C1CC1,1,1,False,True,True,False,False,True,False
ZINC76923479,COc1ccc(CCC(=O)OCC#Cc2ccccc2)cc1OC,1,1,False,True,True,False,False,True,False
ZINC97598480,C#C[C@@H](C)OC(=O)[C@H](CC)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC03330786,COC(=O)CNC(=O)c1ccc(Oc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC66519450,O=C1COc2ccc(C(=O)OCC#Cc3ccccc3)cc2N1,1,1,False,True,True,False,False,True,False
ZINC73294300,C#CC[C@@H](OC(=O)CN(C)S(=O)(=O)c1ccccc1)c1ccccn1,1,1,False,True,True,False,False,True,False
ZINC22240745,Cc1ccc(O)c(C(=O)O[C@H](C(N)=O)c2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC56232130,Cc1[nH]c2ccccc2c1CC(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC95952144,Nc1cccc(C(=O)OCC(=O)NCCc2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC03138036,CCOC(=O)[C@@](NC(=O)c1ccccc1)(OC(C)C)C(F)(F)F,1,1,False,True,True,False,False,True,False
ZINC98157325,CCO[C@H](CC)C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC89893939,C#C[C@H](Cc1ccccc1)OC(=O)CCC=C,1,1,False,True,True,False,False,True,False
ZINC03383145,COC(=O)[C@H](Cc1ccccc1)NC(=O)Nc1ccccc1OC,1,1,False,True,True,False,False,True,False
ZINC76923392,O=C(C[C@H]1C=CCC1)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC78765093,CCOC(=O)Cc1csc(NC(=O)C#Cc2ccccc2)n1,1,1,False,True,True,False,False,True,False
ZINC79340671,O=C(OCC#Cc1ccccc1)c1ccc(-n2cncn2)cc1,1,1,False,True,True,False,False,True,False
ZINC00391876,CCOC(=O)C#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC88805974,C[C@@H](NS(=O)(=O)c1cnn(C)c1)C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC16346918,CCOC(=O)/C(C(=O)c1ccccc1)=C(/N)NC(C)C,1,1,False,True,True,False,False,True,False
ZINC78166871,N[C@H](C[C@@H]([NH3+])C(=O)[O-])C(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC58818631,C#CCOC(=O)COc1ccccc1-c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC24939876,NC(=O)COC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC25122327,NC(=O)COC(=O)c1cnn(-c2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC49005512,C#CCOC(=O)CNC(=O)NCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC59447127,CC[C@H](C#CCN(CC)c1ccccc1)OC(C)=O,1,1,False,True,True,False,False,True,False
ZINC66519588,Cc1ccc(S(=O)(=O)CCC(=O)OCC#Cc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC49005536,C#CCOC(=O)/C=C/c1cn(Cc2ccccc2)nn1,1,1,False,True,True,False,False,True,False
ZINC66543193,C[C@H]1C[C@H]1C(=O)OC[C@H]1CC[N@H+](Cc2ccccc2)CC1,1,1,False,True,True,False,False,True,False
ZINC56231976,CC(C)[C@H](NC(=O)c1ccco1)C(=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC93289758,NC(=O)c1cccc(COC(=O)c2ncn(-c3ccccc3)n2)c1,1,1,False,True,True,False,False,True,False
ZINC04776386,CCOC(=O)[C@@H](Sc1ccccc1)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC49582572,C[C@H](OC(=O)c1ccc(NC(N)=O)cc1)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC31627350,NC(=O)c1ccc(COC(=O)C2(c3ccccc3)CCC2)cc1,1,1,False,True,True,False,False,True,False
ZINC89491359,C#C[C@@H](OC(=O)CCCOc1ccccc1)C1CC1,1,1,False,True,True,False,False,True,False
ZINC03224872,O=C(COC(=O)c1cc2ccccc2cc1O)NCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC73193588,C#CCOC(=O)CCc1cnn(-c2ccccc2)c1,1,1,False,True,True,False,False,True,False
ZINC01688817,O=C([O-])COc1ccccc1/C=C1/N=C(c2ccccc2)OC1=O,1,1,False,True,True,False,False,True,False
ZINC07016014,C[C@@H](OC(=O)c1cc(-c2ccccc2)c(N2CCOCC2)s1)C(N)=O,1,1,False,True,True,False,False,True,False
ZINC98091871,CC(C)(C)OC(=O)[C@H](N)CCCNC(=O)OCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC73506419,C#CCOC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC79008970,CCO[C@H](C)C(=O)O[C@@H](c1ccccc1)c1ccccn1,1,1,False,True,True,False,False,True,False
ZINC73090190,C#CCCCOC(=O)C1=NN(c2ccccc2)[C@@H](C(C)=O)C1,1,1,False,True,True,False,False,True,False
ZINC89974363,C#CCOCCC(=O)OC[C@H]1CC[N@H+](Cc2ccccc2)C1,1,1,False,True,True,False,False,True,False
ZINC47896051,Cc1ccc(C(=O)OCC#Cc2ccccc2)cc1[N+](=O)[O-],1,1,False,True,True,False,False,True,False
ZINC49014742,CCCc1cc(C(=O)OCC#Cc2ccccc2)[nH]n1,1,1,False,True,True,False,False,True,False
ZINC54967527,CCOC(=O)[C@H](N)[C@@H]([NH3+])c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC00285326,CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(-c3ccccc3)cc2)C1,1,1,False,True,True,False,False,True,False
ZINC03078170,COC(=O)[C@H](NC=O)[C@@](O)(C#Cc1ccccc1)C(F)(F)F,1,1,False,True,True,False,False,True,False
ZINC16811647,NC(=O)c1ccc(COC(=O)CNC(=O)Cc2ccccc2)cc1,1,1,False,True,True,False,False,True,False
ZINC73292384,C#CC[C@H](OC(=O)[C@H]1C[C@@H]1c1ccccc1)c1ccccn1,1,1,False,True,True,False,False,True,False
ZINC49005692,C#CCOC(=O)c1cc(C2CC2)nn1-c1ccccc1,1,1,False,True,True,False,False,True,False
ZINC89972961,C/C=C(/C)C(=O)OCCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC56231890,O=C(OCC#Cc1ccccc1)c1ccc(CN2CCCC2=O)cc1,1,1,False,True,True,False,False,True,False
ZINC79341301,CCN(CC)C(=O)N1CCC(C(=O)OCC#Cc2ccccc2)CC1,1,1,False,True,True,False,False,True,False
ZINC66519461,Cc1nc(C)c(C(=O)OCC#Cc2ccccc2)s1,1,1,False,True,True,False,False,True,False
ZINC60965194,CC(C)=CC(=O)OCc1nnc(-c2ccccc2)o1,1,1,False,True,True,False,False,True,False
ZINC01225996,CCOC(=O)[C@@H](Cc1ccccc1)C(=O)Nc1ccc(Br)cc1,1,1,False,True,True,False,False,True,False
ZINC88805964,O=C(Cc1ccc(F)c(F)c1)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC66519430,O=C(CCN1C(=O)CCC1=O)OCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC02902257,NC(=O)C[C@H](CC(=O)OCc1ccccc1)c1ccccc1,1,2,False,True,True,False,False,True,False
ZINC36815977,COC(=O)[C@H](NC(=O)C#Cc1ccccc1)C(C)C,1,1,False,True,True,False,False,True,False
ZINC49340336,CCOC(=O)CNC(=O)NCC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC05008234,COC(=O)C[N+](C)(C)CC#Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC02043588,CCOC(=O)C[C@@H](C(=O)OCC)c1ccccc1,2,1,False,True,True,False,False,True,False
ZINC19503757,CCCOC(=O)[C@@H](N)c1ccccc1,1,1,False,True,True,False,False,True,False
