mol_id,smiles,ester,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC97164255,OC[C@@H](O)CSCc1nc(-c2c(F)cccc2F)cs1,0,1,False,False,True,False,True,False,True
ZINC95830705,COc1c(F)cc(C=O)cc1[N+](=O)[O-],0,1,False,False,True,False,True,False,True
ZINC40475915,O=C[C@@H]1CSc2nc([S-])sc2[C@H]1c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC00203698,Cc1ccc(/N=C2\NC(=N)NC3(CCCCC3)N2)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC50981486,N#C/C(C(=O)C[C@H]1C=CCC1)=C(/[O-])Nc1cc(Cl)cc(Cl)c1,0,1,False,False,True,False,True,False,True
ZINC39217299,CSc1nc2n(n1)[C@@H](N)C(C1[NH+]=c3ccccc3=[NH+]1)=NN2,0,1,False,False,True,False,True,False,True
ZINC72296173,O=[N+]([O-])c1ccccc1NCCCC1(C2OCCO2)CCOCC1,0,1,False,False,True,False,True,False,True
ZINC13682994,CN(C)S(=O)(=O)c1cccc(/N=C(/[S-])N/N=C/[C@H]2CC=CCC2)c1,0,1,False,False,True,False,True,False,True
ZINC19499221,CCC(=O)N1Cc2ccccc2O[C@]2(CC[C@@H](N(C)C(C)=O)CC2)C1,0,1,False,False,True,False,True,False,True
ZINC95923324,C=C=Cn1c(N)[nH+]c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC72266634,CC(=O)N1CCc2cc(S(N)(=O)=O)c(Cl)cc21,0,1,False,False,True,False,True,False,True
ZINC11802397,Cc1ccc(N=C=O)cc1Br,0,1,False,False,True,False,True,False,True
ZINC40176503,CN[C@](C)(C#N)c1ccccc1Br,0,1,False,False,True,False,True,False,True
ZINC06069370,CO[C@@H]1c2ccccc2-c2c(c(C)c3ccccc3c2C)[C@H]1O,0,3,False,False,True,False,True,False,True
ZINC72197370,[NH3+][C@H](CO)c1ccc2[nH]ccc2c1,0,1,False,False,True,False,True,False,True
ZINC34601389,CCO[P@@](N)(=S)Oc1ccc(C)cc1,0,1,False,False,True,False,True,False,True
ZINC65406314,CC(C)(O)C#Cc1ccc(C(=O)N[C@H]2C[N@H+]3CC[C@@H]2CC3)cc1,0,1,False,False,True,False,True,False,True
ZINC04970472,CSCC[C@@H]1COC(c2cccn2Cc2ccccc2F)=N1,0,1,False,False,True,False,True,False,True
ZINC92018673,Cc1cccc(C=O)c1OS(=O)(=O)c1cnc2c(c1)c(C)nn2C,0,1,False,False,True,False,True,False,True
ZINC05867471,CCCCCSc1nc([O-])c2cnn(-c3ccc(Cl)cc3)c2n1,0,1,False,False,True,False,True,False,True
ZINC73823621,Cc1ccc2nc3n(c2c1)C[C@H](O)CSC3,0,1,False,False,True,False,True,False,True
ZINC77461541,CSC[C@@H](CCO)[NH2+]Cc1cc(C)c(OC(F)F)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC04817379,Cc1ccc2c(c1)C(C)(C)[C@@]1(C)Oc3ccc([N+](=O)[O-])cc3CN21,0,2,False,False,True,False,True,False,True
ZINC05311500,CC[NH+](CC)CCN1C2=[NH+][C@@H](c3ccccc3)CN2c2ccccc21,0,2,False,False,True,False,True,False,True
ZINC90560253,C#CCOc1ccc(N(C)C(=O)c2ccc(OCC(F)F)nc2)cc1,0,1,False,False,True,False,True,False,True
ZINC04734033,Cc1c(Cl)cccc1Nc1c(-c2ccsc2)nc2ncccn12,0,1,False,False,True,False,True,False,True
ZINC20568274,CO[C@@]1(C)CC/C(=C\c2ccc(Cl)cc2)C[C@@]1(O)Cn1cncn1,0,1,False,False,True,False,True,False,True
ZINC21581132,Cc1ccsc1/C=C/c1nc(NC#N)nc(-c2ccccc2O)n1,0,1,False,False,True,False,True,False,True
ZINC48661074,NC(=O)c1cc(NC(=O)C(=O)NCCC2=CCCCC2)ccc1F,0,1,False,False,True,False,True,False,True
ZINC91315038,Cc1cn2c([nH+]1)CC[C@@H]([NH2+][C@H](C)c1nc3cc(Cl)ccc3n1C)C2,0,1,False,False,True,False,True,False,True
ZINC59261572,O=C(CNc1ccc(I)cc1)N/N=C/C(Cl)(Cl)Cl,0,1,False,False,True,False,True,False,True
ZINC59498533,Nc1n[nH]c(/N=C/c2c3ccccc3cc3ccccc23)n1,0,3,False,False,True,False,True,False,True
ZINC06094425,O=C([O-])c1cc2cccc(C(=O)[O-])c2[nH]1,0,1,False,False,True,False,True,False,True
ZINC04095134,CSc1ccc([C@@H]2OC3=C(C(=O)CC(C)(C)C3)C(N)=C2C#N)cc1,0,1,False,False,True,False,True,False,True
ZINC04425004,C[N+](C)(Cc1ccccc1)C[C@@H](Br)CSC(N)=[NH2+],0,1,False,False,True,False,True,False,True
ZINC09996149,Cc1ccc(C)c(OCc2nc(N)nc(N(C)C)n2)c1C,0,1,False,False,True,False,True,False,True
ZINC00208273,O=C1NC(=S)N(C(=O)c2ccc(F)cc2)/C1=C/c1cccnc1,0,1,False,False,True,False,True,False,True
ZINC65734880,Oc1ccc([C@@H]2C[NH2+][C@H](c3ccc(O)cc3)CN2)cc1,0,2,False,False,True,False,True,False,True
ZINC89773002,Cc1cc(F)c2c(c1)CCCN2C(=O)c1cnc([C@H]2CCCO2)s1,0,1,False,False,True,False,True,False,True
ZINC03839699,N#Cc1ccc(O[C@@H]2C=C(C(=O)NCC(N)=O)C[C@@H](O)[C@H]2O)c(Br)c1,0,1,False,False,True,False,True,False,True
ZINC86365590,CCC[C@@](C)(CO)NC(=O)N[C@H](CC)c1ccccc1OC(F)F,0,1,False,False,True,False,True,False,True
ZINC96072146,c1ccc([C@H]2CO[C@]3(CCN(Cc4cc[nH]n4)C3)C2)cc1,0,1,False,False,True,False,True,False,True
ZINC13015007,O=[N+]([O-])c1cccc(/C=N/c2ccc3c4c(cccc24)C(O)=N3)c1,0,3,False,False,True,False,True,False,True
ZINC84133232,Cc1ccc(CNc2ccc(N3CC[NH+](C)CC3)[nH+]c2)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC39994855,CCCCOc1ccc(/C=C(C#N)\C([O-])=N\c2nnc(SC)s2)cc1,0,1,False,False,True,False,True,False,True
ZINC39956516,O=C(NCc1ccc(F)cc1)[C@H]1[N-]C(C2=C[C@H]3N=CC=C3C=C2)=NO1,0,1,False,False,True,False,True,False,True
ZINC20574410,C[C@H]1CCC[C@@H](Nc2ncnc3onc(-c4ccc(F)cc4)c23)[C@@H]1C,0,1,False,False,True,False,True,False,True
ZINC58214201,CN1CC[C@@H](C(=O)/N=c2\[nH]c3ccccc3n2C(C)(C)C)CC1=O,0,1,False,False,True,False,True,False,True
ZINC02974639,Cc1ccccc1N1C[C@](O)(c2cccs2)[N+]2=C1CCCCC2,0,1,False,False,True,False,True,False,True
ZINC83251012,[O-]c1on[n+](-c2ccccc2)c1CNN1CCCCC1,0,1,False,False,True,False,True,False,True
ZINC95831239,O=c1oc(C#Cc2ccccc2F)[nH+]c([O-])c1-c1ccccc1,0,2,False,False,True,False,True,False,True
ZINC45206353,CC[C@@H]([NH3+])Cc1sc2ccccc2c1C[NH+](C)C,0,1,False,False,True,False,True,False,True
ZINC01832482,Fc1ccc(C2=C[C@@H](c3ccc(F)cc3)N3NN=NC3=[NH+]2)cc1,0,2,False,False,True,False,True,False,True
ZINC48480919,C[C@@H]1C[C@H]1C(=O)Nc1ccc(/C([O-])=N/S(C)(=O)=O)cc1,0,1,False,False,True,False,True,False,True
ZINC72221264,COc1ccc(Cl)c2c(=O)c3c([nH]c12)CCNC3,0,1,False,False,True,False,True,False,True
ZINC97637943,CC[N@H+](Cc1cnc(-c2cccc(C)c2)nc1)[C@H]1COC[C@@H]1O,0,1,False,False,True,False,True,False,True
ZINC65185154,Cc1ccc(N(CC#N)S(=O)(=O)c2cccn3cnnc23)cc1,0,1,False,False,True,False,True,False,True
ZINC04016391,O=[S@](CCc1ccncc1)Cc1ccc2c3c(cccc13)CC2,0,2,False,False,True,False,True,False,True
ZINC68572608,C/C(=C\C(=N\[NH+]=C(/N)[S-])C(F)(F)F)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC72128931,COc1ccc(Cc2noc(Cn3cc4c(n3)CCC4)n2)cc1OC,0,1,False,False,True,False,True,False,True
ZINC39769699,O=C(N/N=C\[C@H]1C=CC=N1)[C@@H]1COc2cc3ccccc3cc2O1,0,2,False,False,True,False,True,False,True
ZINC72403883,COc1cc(-c2c3cnn(C(C)C)c3nc3[nH]c(=O)sc23)ccc1O,0,1,False,False,True,False,True,False,True
ZINC90808076,C[C@@H](Cc1ccc(F)cc1)[NH2+]CCC1=CCOCC1,0,1,False,False,True,False,True,False,True
ZINC02249831,C(#CC[NH+]1CCOCC1)COCCOCc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC04944184,C#CCSc1nc2c(c(=O)[nH]1)[C@H](c1ccc(CC)cc1)CC(=O)N2,0,1,False,False,True,False,True,False,True
ZINC34958193,Cc1ccccc1[C@@H]([NH3+])CO[C@@H]1CCC[C@H](C)C1,0,1,False,False,True,False,True,False,True
ZINC13069940,Cc1ccc(S(=O)(=O)N[C@H](C(=O)Nc2nccs2)C(C)C)cc1C,0,1,False,False,True,False,True,False,True
ZINC21722577,Cc1cc(C)c2c(-c3ccccc3)nc(S[C@H](C)C#N)n2n1,0,1,False,False,True,False,True,False,True
ZINC71289116,CC1=Nc2c(c(O)nn2C(C)C)[C@H](c2ccc(F)c(F)c2F)S1,0,1,False,False,True,False,True,False,True
ZINC97114433,Cc1occc1-c1nnc(NCc2c[nH]nc2-c2ccccc2F)o1,0,1,False,False,True,False,True,False,True
ZINC04215179,CCCCC/C(=N/OCC[NH3+])c1ccc(C)c(N)c1,0,1,False,False,True,False,True,False,True
ZINC20550530,COc1ccc2c(CCNC3=N/C(=N\C[C@@H](C)O)S3)c[nH]c2c1,0,1,False,False,True,False,True,False,True
ZINC31929342,CCCCc1ccc(NC2=NC(=O)/C(=C\c3ccc[nH]3)S2)cc1,0,1,False,False,True,False,True,False,True
ZINC39446575,O=c1cc(CS[C@@H]2Nc3ccccc3O2)[nH]c(=O)[nH]1,0,1,False,False,True,False,True,False,True
ZINC88735190,CCN1CCN(c2ccccc2C[NH2+][C@H]2CCC[C@]2(C)CO)CC1,0,1,False,False,True,False,True,False,True
ZINC95410190,CN(C[C@H](O)C1CC1)C(=O)c1ccc(-c2nc(C3CC3)no2)cc1,0,1,False,False,True,False,True,False,True
ZINC31808336,C#CCN1C(=O)[C@@]2(CC(O)=Nc3n[nH]cc32)c2cccc(C)c21,0,1,False,False,True,False,True,False,True
ZINC96971445,Cc1cc(C)c(CN[C@H](C[NH+](C)C)c2ccccc2)cc1C,0,2,False,False,True,False,True,False,True
ZINC20722354,OC1=Nc2[nH]ncc2[C@@H](c2cccc3ccccc23)SC1,0,2,False,False,True,False,True,False,True
ZINC75797588,CCCc1ccc(S(=O)(=O)/N=C(\[O-])CSC(C)(C)C)cc1,0,1,False,False,True,False,True,False,True
ZINC39338793,NC1=C[C@@H]([C@H]2C=C(c3ccccc3)[C@H](C(F)(F)F)S2)N=[NH+]1,0,1,False,False,True,False,True,False,True
ZINC95932144,N[C@@]1(/N=N/c2ccn[nH]2)N=NC(O)=C1c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC28835565,Cc1cccc2sc(/N=C(\[O-])c3cc[n+]([O-])cc3)nc12,0,1,False,False,True,False,True,False,True
ZINC71915029,C=C(Br)CN(Cc1cccc(O)c1)[C@H]1CC[C@H](O)CC1,0,1,False,False,True,False,True,False,True
ZINC02493399,c1ccc(C2(Cn3ccc4ccccc43)OCCO2)cc1,0,2,False,False,True,False,True,False,True
ZINC45886497,Cc1cc(N)cc(Br)c1N1CCC(C)CC1,0,1,False,False,True,False,True,False,True
ZINC95724930,CSc1cc(O)ccc1NS(C)(=O)=O,0,1,False,False,True,False,True,False,True
ZINC77475919,CSCC[C@@H](C)N(C)C(=O)Nc1cccc(N(C)C(C)C)c1,0,1,False,False,True,False,True,False,True
ZINC19852100,O=C(CS(=O)(=O)c1ccc(Br)c2ccccc12)Nc1ncn[n-]1,0,2,False,False,True,False,True,False,True
ZINC39387927,Cc1cc2c(cc1[C@@H]1N=C3C=NN(C4CCCCC4)[C@@H]3N1)OCO2,0,1,False,False,True,False,True,False,True
ZINC71990917,Cc1nc(C2(NS(=O)(=O)c3ccc(Br)cc3Br)CCCC2)no1,0,1,False,False,True,False,True,False,True
ZINC04593889,[NH2+]=c1occ(C(=O)c2cc(Cl)ccc2O)cc1C(=O)NC1CC1,0,1,False,False,True,False,True,False,True
ZINC92807954,COc1ncnc2c1C[N@H+](Cc1cc(Cl)cc(Cl)c1O)CC2,0,1,False,False,True,False,True,False,True
ZINC98098234,O=C(CCNC(=O)OCC(F)(F)F)NC[C@H](O)c1ccc(Cl)cc1,0,1,False,False,True,False,True,False,True
ZINC39973219,C[C@@H](c1ccccc1)[N@H+]1[C@H]([C@@H]2C=C(C(C)(C)C)N=N2)NN[C@@H]1S,0,1,False,False,True,False,True,False,True
ZINC59165068,CC(C)(C)c1cc(/C=N/n2c(=O)[nH][nH]c2=O)cc(C(C)(C)C)c1O,0,1,False,False,True,False,True,False,True
ZINC71747724,Cc1cc(CNC(=O)CCCS(N)(=O)=O)c2[nH]c(C)c(C)c2c1,0,1,False,False,True,False,True,False,True
ZINC06651725,COc1ccc(C(=O)/C=c2\[nH]c(=O)/c(=C\c3cccc(O)c3)s2)cc1,0,2,False,False,True,False,True,False,True
ZINC71826672,O=C(Cc1cc(Cl)c2c(c1)OCCO2)N1CCCn2ncnc21,0,1,False,False,True,False,True,False,True
ZINC96135724,Cc1nc(-c2nc([C@@H]3COCCO3)n(-c3ccc(F)cc3)n2)cs1,0,1,False,False,True,False,True,False,True
ZINC66153367,C[C@H](O)CNc1ccc(N)cc1[NH3+],0,1,False,False,True,False,True,False,True
ZINC78394789,O=Cc1cccc(OCC(=O)Nc2ccccc2SC(F)F)c1,0,2,False,False,True,False,True,False,True
ZINC84404982,N#CC1(NC(=O)CN(CCC(N)=O)c2ccc(F)cc2)CCCCC1,0,1,False,False,True,False,True,False,True
ZINC87001830,C=C(C)CN/C(N)=[NH+]\Cc1ccc(F)cc1CSC,0,1,False,False,True,False,True,False,True
ZINC84446113,Nc1cc(F)c2c(c1)CCC(=O)N2,0,1,False,False,True,False,True,False,True
ZINC05071123,O=C(c1c(F)cccc1Cl)N(c1ccccc1)[C@H]1C=CS(=O)(=O)C1,0,2,False,False,True,False,True,False,True
ZINC43526532,C#C[C@H]1C[N@H+]2CC[C@@H]1C[C@@H]2C[NH2+]Cc1ccc2c(c1)OCO2,0,1,False,False,True,False,True,False,True
ZINC68568359,C1#CCc2ccccc2CC#CC#CCc2ccccc2CC#C1,0,2,False,False,True,False,True,False,True
ZINC13123764,COc1cccc([C@H]2CC(c3cccs3)=[NH+]c3ncnn32)c1OC,0,1,False,False,True,False,True,False,True
ZINC44970607,CC1(C)CN(C(=O)NCc2ccc(Cn3cc[nH+]c3)cc2)CCO1,0,1,False,False,True,False,True,False,True
ZINC95921974,CCCc1c(N)ccc2nc[nH]c12,0,1,False,False,True,False,True,False,True
ZINC03138912,O=S1(=O)Nc2c(Cl)c(Cl)c(O)c3cccc1c23,0,2,False,False,True,False,True,False,True
ZINC72473421,O=C1NC[C@@]2(C(=O)[O-])CN(S(=O)(=O)c3cccc4nonc34)C[C@@H]12,0,1,False,False,True,False,True,False,True
ZINC09422828,CC1=NN([C@H]2CCS(=O)(=O)C2)C(=O)/C1=C/Nc1cc(C)ccc1O,0,1,False,False,True,False,True,False,True
ZINC90007822,c1ccc(-c2[nH+]c3ccccn3c2CN2CCOC[C@H]2C2CC2)cc1,0,1,False,False,True,False,True,False,True
ZINC89650103,CCCn1c(C)nn(C[N@@H+](C)CCCOc2ccc(F)cc2)c1=S,0,1,False,False,True,False,True,False,True
ZINC04008755,CC1(C)Cc2ccccc2C(NCCC(=O)[O-])=[NH+]1,0,1,False,False,True,False,True,False,True
ZINC05445974,Cc1cc2cc3c(N)[nH][nH+]c3nc2cc1C,0,1,False,False,True,False,True,False,True
ZINC04151277,c1ccc2c(Nc3nncs3)c3ccccc3[nH+]c2c1,0,2,False,False,True,False,True,False,True
ZINC39098610,CC(C)[NH2+][C@H](C)C(=O)c1ccc(O)c(O)c1,0,1,False,False,True,False,True,False,True
ZINC67834461,O=C(NCc1cc(=O)[nH]cn1)c1cc(COc2ccccc2F)[nH]n1,0,1,False,False,True,False,True,False,True
ZINC39030049,O=[N+]([O-])c1ccc2nc(SC[C@H]3C=[N+]4C=CC=N[C@H]4N3)[nH]c2c1,0,1,False,False,True,False,True,False,True
ZINC39124222,Cc1ccc2c3c(ccc(C)c13)N1C(=O)CCC1=N2,0,2,False,False,True,False,True,False,True
ZINC08253876,C=CC[NH2+]Cc1cc(Cl)c(OCC)c(OCC)c1,0,1,False,False,True,False,True,False,True
ZINC04271694,Nc1ccccc1-c1cnco1,0,1,False,False,True,False,True,False,True
ZINC72191173,Nc1ccc(F)c([C@H]([NH3+])C(=O)[O-])c1O,0,1,False,False,True,False,True,False,True
ZINC95535033,Cc1cc(=S)c2cc(OCc3ccccc3)ccc2[nH]1,0,2,False,False,True,False,True,False,True
ZINC08690936,CC1(C)C[C@@]2(C[C@H](c3ccccc3)Oc3cc(O)ccc32)NC(=S)N1,0,2,False,False,True,False,True,False,True
ZINC05543065,Cc1ccc(/C(O)=N/OC(=O)c2ccco2)cc1,0,1,False,False,True,False,True,False,True
ZINC54426080,[NH2+]=C1Nc2nc3ccccc3n2[C@H](c2cc(Cl)cc(Cl)c2)N1,0,2,False,False,True,False,True,False,True
ZINC05023405,C[C@H]1O[C@@H](Nc2cc(C(=O)[O-])cc([N+](=O)[O-])c2)[C@@H](O)[C@@H](O)[C@@H]1O,0,1,False,False,True,False,True,False,True
ZINC65526251,CC(C)C/C=C(\C[N@H+]1CC[C@]2(CC1)CNC(=O)C2)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC32576227,O[C@@H](CN1CCOCC1)c1ccc(-c2cncnc2)cc1,0,1,False,False,True,False,True,False,True
ZINC04649614,Cc1ccc(/N=N/c2c(N)nn3c(=O)c4c([nH]c23)CCC4)cc1,0,1,False,False,True,False,True,False,True
ZINC91983111,CCN(Cc1cc(OC)cc(OC)c1)C[C@H](C)C#N,0,1,False,False,True,False,True,False,True
ZINC75284383,Clc1ccccc1COc1nccnc1N=C1NCCN1,0,1,False,False,True,False,True,False,True
ZINC83330236,Oc1ccc(/C=N\Nc2ncnc3[nH]cnc23)cc1O,0,1,False,False,True,False,True,False,True
ZINC50926039,C=CCn1c(=S)n(CN2CCO[C@H](C(N)=O)C2)c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC10851074,CCc1ccc(C(=O)Cn2c(=O)c(C#N)cn(CC)c2=O)cc1,0,1,False,False,True,False,True,False,True
ZINC38564610,CC1=NC2=C(C(=NO)CC(C)(C)C2)[C@H]2[NH+]=c3ccccc3=C12,0,1,False,False,True,False,True,False,True
ZINC83858985,COC[C@H](O)CN(C)c1cc[nH+]c2cc(F)ccc12,0,1,False,False,True,False,True,False,True
ZINC20555632,Cc1ccc(N/C(N)=N/c2nc(C)c(CC#N)c([O-])n2)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC04785736,CC1(C)C[C@@H]([C@H](CC/N=C/c2ccccc2)c2ccccc2)CCO1,0,2,False,False,True,False,True,False,True
ZINC08617082,BrC(=C\c1ccccc1)/C=N/Nc1ccc2nncn2n1,0,1,False,False,True,False,True,False,True
ZINC01673812,N#Cc1c(F)c(F)c(NN)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC36167641,C[NH+](C)CC(C)(C)C[NH2+]Cc1cccc2c1OCO2,0,1,False,False,True,False,True,False,True
ZINC57963424,CC(=O)c1cc2c(N)c(-c3nc4ccccc4c(=O)[nH]3)sc2nc1C,0,1,False,False,True,False,True,False,True
ZINC08881927,O=C(Nc1c2c(nn1-c1ccccc1)CS(=O)(=O)C2)c1ccc(Br)o1,0,1,False,False,True,False,True,False,True
ZINC01007356,CCSC1=N/C(=C/c2ccc([NH+](CC)CC)cc2OC)C(=O)S1,0,1,False,False,True,False,True,False,True
ZINC34020435,Cc1[nH+]cc2n1-c1ccc(Cl)cc1[C@H](c1ccccc1F)NC2,0,2,False,False,True,False,True,False,True
ZINC95221250,Nc1ccc(C(=O)c2ccccc2)cc1NC1=CC(=O)CCC1,0,2,False,False,True,False,True,False,True
ZINC30427403,O=S(=O)(NC[C@]1(N2CCOCC2)CCSC1)c1ccc(F)cc1F,0,1,False,False,True,False,True,False,True
ZINC92380626,COCc1ccc(C[N@H+]2CCCN(c3ccc(OC)cc3)CC2)o1,0,1,False,False,True,False,True,False,True
ZINC48894438,Nc1nc(Cl)cc(NCc2ccc(CO)c(F)c2)n1,0,1,False,False,True,False,True,False,True
ZINC88895752,C#CCN/C(NCC1([NH2+][C@@H](C)c2ccccc2)CCOCC1)=[NH+]/CC,0,1,False,False,True,False,True,False,True
ZINC67184685,Cn1cc(C[NH2+]CCSc2ccccc2)c(-c2ccncc2)n1,0,1,False,False,True,False,True,False,True
ZINC14205620,CC(C)n1cnn(CN(C)Cc2ccccc2Br)c1=S,0,1,False,False,True,False,True,False,True
ZINC20599858,C#CCN(CC=C)Cc1nc(-c2ccc(OC)cc2OC)oc1C,0,1,False,False,True,False,True,False,True
ZINC39124463,C[C@@H]1CCCc2nc3c(O)c4ccccc4c(O)c3c(=O)n21,0,2,False,False,True,False,True,False,True
ZINC97085211,O=C(Nc1cccc(C#Cc2ccccn2)c1)N1CC[C@H](O)C1,0,1,False,False,True,False,True,False,True
ZINC97105128,CCC1(CC)Oc2ccc(N[C@H](C)c3cncc(F)c3)cc2O1,0,1,False,False,True,False,True,False,True
ZINC95522883,Nc1nc(CCNc2nc3c(c(=O)[nH]2)Cc2ccccc2OC3)n[nH]1,0,1,False,False,True,False,True,False,True
ZINC26442917,O=[S@@](C=C(Cl)Cl)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC94993408,O=c1c(-c2ccc(F)cc2)coc2c3c(ccc12)OC[N@@H+](CCO)C3,0,2,False,False,True,False,True,False,True
ZINC92008324,C[C@@H](Sc1nncn1C)C(=O)N1CCc2cc(F)ccc2C1,0,1,False,False,True,False,True,False,True
ZINC76746884,CCc1oc2ccccc2c1CN(C)CC(=O)N(CC)CCC#N,0,1,False,False,True,False,True,False,True
ZINC06780273,C#CCn1n[n+]([O-])c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC70456247,CCCc1cc(NC[C@@H]2CCC[NH2+]C2)nc(-c2ccc(OC)cc2)[nH+]1,0,1,False,False,True,False,True,False,True
ZINC97813624,CCc1[nH]c2cc(NC(=O)NCc3csc(CSC)n3)ccc2[nH+]1,0,1,False,False,True,False,True,False,True
ZINC09450936,Cc1cc(-c2nnc(SC/C(O)=N/c3ccc(Br)cc3F)n2N)[nH]n1,0,1,False,False,True,False,True,False,True
ZINC41701578,CCOc1ccc(O)c(/C=N/c2cccc(CN(CC)C(C)=O)c2)c1,0,2,False,False,True,False,True,False,True
ZINC20551246,C[C@H](c1ccccc1)N1CNc2c(c(=O)nc3n2C[C@H](CBr)S3)C1,0,1,False,False,True,False,True,False,True
ZINC38581418,COCCNC1=NC([N-]c2cccc(OC)c2)=N[C@@H]2N=CN=C12,0,1,False,False,True,False,True,False,True
ZINC59112176,CC(C)(C)NC(=S)Nc1cccc2c(O)cccc12,0,2,False,False,True,False,True,False,True
ZINC05600884,C=C1[C@H]2Oc3ccccc3[C@@H]1N(c1ccccc1)O2,0,2,False,False,True,False,True,False,True
ZINC59580858,C#Cc1ccc(F)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC03104660,Cc1cc(C)cc(OS(=O)(=O)c2ccc(-c3csnn3)s2)c1,0,1,False,False,True,False,True,False,True
ZINC04141875,O=C1C[C@](O)(C(F)(F)C(F)(F)OC(F)(F)F)Oc2ccccc21,0,1,False,False,True,False,True,False,True
ZINC07664063,Cc1ccc(C)c(C[n+]2cccc(O)c2)c1,0,1,False,False,True,False,True,False,True
ZINC95933253,Oc1ccc2nc(-c3ccc(NCCF)cc3)sc2c1,0,2,False,False,True,False,True,False,True
ZINC05905331,CCO[C@H]1OC[P@](=S)(c2ccccc2)CO1,0,1,False,False,True,False,True,False,True
ZINC88533619,Cc1ccnc(-c2ccc(NC(C)C)cc2)n1,0,1,False,False,True,False,True,False,True
ZINC22124705,Nc1c(Br)cc(SCCO)c(Cl)c1Cl,0,1,False,False,True,False,True,False,True
ZINC71766194,C#CCO[C@@H]1Oc2ccc(Cl)cc2C=C1C#N,0,1,False,False,True,False,True,False,True
ZINC02277617,Cc1sc2ccc3ccccc3c2[n+]1CC[C@@H](C)S(=O)(=O)[O-],0,2,False,False,True,False,True,False,True
ZINC13111848,COc1ccc(C2=C(SC)C/C2=N\C(C)(C)C)cc1,0,1,False,False,True,False,True,False,True
ZINC13153147,Cc1cccc(N[C@]2(C(F)(F)F)N=C(c3ccccc3)NC2=O)[nH+]1,0,1,False,False,True,False,True,False,True
ZINC44857657,O=C(/C=[NH+]/[C@@H](C(=O)[O-])n1nnc2ccccc21)c1ccccc1,0,2,False,False,True,False,True,False,True
ZINC04456041,C[C@H]1C[C@@](O)(C#CCN(C)c2ccccc2)[C@H](C)C[N@@H+]1C,0,1,False,False,True,False,True,False,True
ZINC39756524,CS[C@H]1Nc2ccc(NS(=O)(=O)c3ccc4[nH]c(=O)oc4c3)cc2S1,0,2,False,False,True,False,True,False,True
ZINC65396938,CC1=C(CN(C)C[C@@H]2[NH+]=c3ccc(C)cc3=[NH+]2)[C@@H](Cl)N(C)N1,0,1,False,False,True,False,True,False,True
ZINC72236262,CC(C)N1C(=O)C=C(c2ccc(Cl)cc2)Nc2ccccc21,0,2,False,False,True,False,True,False,True
ZINC08578659,CC(C)[C@@H]1CC[C@@H](C)c2c1n[nH]c2-c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC73639193,Clc1ccc2[nH]c(-c3cccc4c(Br)cccc34)nc2c1,0,3,False,False,True,False,True,False,True
ZINC22024882,Cc1nn2c(nc(Sc3nnc(C)n3N)c3ccccc32)c1Cl,0,1,False,False,True,False,True,False,True
ZINC03104757,C=CCNc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccc2)n1,0,2,False,False,True,False,True,False,True
ZINC05631419,CC#C[C@@H]1CCC[C@H]2N(c3ccccc3)CC[N@H+]12,0,1,False,False,True,False,True,False,True
ZINC40385818,Cc1ccc(-n2cnc3nc([NH+]4CCCC4)nc([O-])c3c2=S)cc1,0,1,False,False,True,False,True,False,True
ZINC90185519,O=c1c(Cl)c(Cl)cnn1CCCSCc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC06057546,N=C1[N-][NH+]=C(N)/C1=N\Nc1cc(Cl)ccc1Cl,0,1,False,False,True,False,True,False,True
ZINC40149677,CN(CCOc1ccccc1Cl)Cc1csc([N+](=O)[O-])c1,0,1,False,False,True,False,True,False,True
ZINC72679314,Cc1ccc2c(CC(=O)N3CCC[C@@H]3C(N)=O)coc2c1,0,1,False,False,True,False,True,False,True
ZINC65396607,CCc1c[nH+]c(C)nc1NC[C@@H](O)c1ccccc1Cl,0,1,False,False,True,False,True,False,True
ZINC77264702,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H]([NH2+]C3CCC3)[C@@H]2O)cc1,0,1,False,False,True,False,True,False,True
ZINC85584846,C[C@H](CNC(=O)Nc1cc(F)c(F)cc1F)CC1(C)OCCO1,0,1,False,False,True,False,True,False,True
ZINC95973314,O[C@](CCNc1ncnc2oncc12)(c1ccccc1)C(F)(F)F,0,1,False,False,True,False,True,False,True
