mol_id,smiles,unbrch_alkane,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC78529657,O=C1CCCCCN1CCCNS(=O)(=O)c1cc(F)c(F)cc1F,1,1,False,True,True,False,False,True,False
ZINC20085303,CSCCC[NH2+][C@H](C)c1ccccc1,2,1,False,True,True,False,False,True,False
ZINC89870673,C#CCOCCC(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2C,2,1,False,True,True,False,False,True,False
ZINC97175998,Cc1ccc(-c2nc(C)sc2CC(=O)NCCCO)cc1,1,1,False,True,True,False,False,True,False
ZINC05901309,CCOCCCn1c(=S)[nH]c2cc(Cl)ccc2c1=O,2,1,False,True,True,False,False,True,False
ZINC42927761,Cc1ccc2c(CC(=O)NCCCC(N)=O)coc2c1,1,1,False,True,True,False,False,True,False
ZINC84889917,Cc1noc(C)c1CCCNC(=O)N[C@H]1C[C@@H]1c1c(F)cccc1F,1,1,False,True,True,False,False,True,False
ZINC20733715,CC(C)C(=O)NCCNC(=O)[C@H]1CC(=O)N(c2ccccc2)C1,1,1,False,True,True,False,False,True,False
ZINC77229497,N#Cc1ccc(NCCCOC[C@@H]2CCOC2)cc1Cl,3,1,False,True,True,False,False,True,False
ZINC78870114,NC(=O)CCCCSc1nnc(-c2cccc3ccccc23)o1,2,2,False,True,True,False,False,True,False
ZINC90506142,O=C(COCCc1ccccc1)NCC1(c2ccc(F)cc2F)CC1,1,2,False,True,True,False,False,True,False
ZINC48166159,C[C@H](NC(=O)c1ccoc1)C(=O)NCCCc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC52685778,COCCCNC(=O)CN1CCN([C@@H](C)c2ccc(F)cc2)CC1,2,1,False,True,True,False,False,True,False
ZINC69485145,CN(C)C(=O)[C@H]1CCC[N@H+]1CCCNC(=O)c1cc(F)cc(F)c1,1,1,False,True,True,False,False,True,False
ZINC84891226,Cc1ccc(CNC(=O)NCCOCc2ccccc2)c(N(C)C)c1,2,2,False,True,True,False,False,True,False
ZINC98157299,C#CCCCOC(=O)CCc1ncc(-c2ccccc2Br)o1,2,1,False,True,True,False,False,True,False
ZINC88668672,CC[NH+]1CCN(c2ccccc2CNCCC[NH+]2CCOCC2)CC1,2,1,False,True,True,False,False,True,False
ZINC89228532,COC(=O)[C@@H]1CCN(C(=O)CCCCCNC(C)=O)c2ccccc21,3,1,False,True,True,False,False,True,False
ZINC89562556,CC(C)(C)c1ccc(OCCNC(=O)Cc2ccc[nH]2)cc1,1,1,False,True,True,False,False,True,False
ZINC66169379,Clc1ccc(OCCNc2cccc(OCc3ccccc3)c2)cc1,1,3,False,True,True,False,False,True,False
ZINC46437682,CCCC/[NH+]=C(\N)SCc1ccc(Br)cc1F,1,1,False,True,True,False,False,True,False
ZINC13948975,CC(C)OCCCNS(=O)(=O)c1ccc(C(C)(C)C)cc1,2,1,False,True,True,False,False,True,False
ZINC55341921,OC[C@H]1CCCC[N@@H+]1CCCNCc1c[nH]nc1-c1ccc(F)cc1,2,1,False,True,True,False,False,True,False
ZINC89719898,COCCCCOc1c(C)ccc(C)c1C,3,1,False,True,True,False,False,True,False
ZINC60649447,C[N@@H+](CCCNC(=O)c1ccc([N+](=O)[O-])c(O)c1)CC(F)(F)F,1,1,False,True,True,False,False,True,False
ZINC44075775,CC[NH+](CC)CCCNC(=O)Nc1cc(C)nn1Cc1ccccc1,1,1,False,True,True,False,False,True,False
ZINC92814510,C#CCCOC(=O)c1ccc(-n2cnc3ccccc32)nc1,1,1,False,True,True,False,False,True,False
ZINC30802082,NC(=O)NCCCCC(=O)Nc1cccc2cn[nH]c12,2,1,False,True,True,False,False,True,False
ZINC79816954,CCCCS[C@@H](C)C(=O)Nc1cc(Cl)ccc1C(N)=O,1,1,False,True,True,False,False,True,False
ZINC85456780,C[C@H]1CN(CCCCNC(=O)c2cccc([N+](=O)[O-])c2N)C[C@H](C)O1,2,1,False,True,True,False,False,True,False
ZINC37849342,COCC[NH2+]C[C@@H](O)CO[C@H](C)c1ccccc1,2,1,False,True,True,False,False,True,False
ZINC76522307,COCCOc1ncccc1NC(=O)N1CC[C@H](c2ccccc2)C1,1,1,False,True,True,False,False,True,False
ZINC79155553,COC(=O)c1ccc(C)c(NC(=O)NCCCn2cncn2)c1,1,1,False,True,True,False,False,True,False
ZINC78358432,COc1ccc2nc(C(=O)NCCCOC[C@@H]3CCCO3)ccc2c1,3,1,False,True,True,False,False,True,False
ZINC97042365,Cc1nc(-c2ccc(NC(=O)Cc3ccc(O)cc3)cc2)cs1,0,2,False,False,True,False,True,False,True
ZINC02386424,Nc1c(F)c(Br)c(F)c(F)c1Br,0,1,False,False,True,False,True,False,True
ZINC71767023,S=P1(Oc2cc(Cl)c(Cl)cc2Cl)OCCO1,0,1,False,False,True,False,True,False,True
ZINC24781922,C#Cc1c[nH]c2ccccc12,0,1,False,False,True,False,True,False,True
ZINC59104289,C(=N/c1ccc(C2CCCCC2)cc1)\c1ccc(N2CCCC2)cc1,0,2,False,False,True,False,True,False,True
ZINC00102873,COc1cccc([C@H](c2c(N)n(C)c(=O)n(C)c2=O)[C@@H](C)[N+](=O)[O-])c1,0,1,False,False,True,False,True,False,True
ZINC02511125,OCCSc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,1,False,False,True,False,True,False,True
ZINC65410645,CN(Cc1cc(F)cc2c1OCOC2)c1ncnc2c1cnn2C,0,1,False,False,True,False,True,False,True
ZINC14548839,C=CCOc1cccc2c1N[C@H](c1cccs1)[C@@H]1CC=C[C@H]21,0,1,False,False,True,False,True,False,True
ZINC04653721,CO[C@@H]1O[C@@H]2CO[C@@](C)(c3ccccc3)O[C@H]2[C@H](O)[C@@H]1N=[N+]=[N-],0,1,False,False,True,False,True,False,True
ZINC57218672,NS(=O)(=O)c1cc(C(=O)[O-])cc2c1CCC2,0,1,False,False,True,False,True,False,True
ZINC00270551,Cc1cc(C)c([C@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)c(C)c1,0,1,False,False,True,False,True,False,True
ZINC96328259,c1cc2c3c(cccc3c1)-c1nc3cnccc3nc1-2,0,2,False,False,True,False,True,False,True
ZINC01689474,COP(=O)(OC)Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,0,1,False,False,True,False,True,False,True
ZINC12729798,C#CCOc1c(Br)cc(/C=N\O)cc1OCC,0,1,False,False,True,False,True,False,True
ZINC77411900,CS(=O)(=O)c1ccc(-n2nnnc2CSCc2ccon2)cc1,0,1,False,False,True,False,True,False,True
ZINC35464725,CCC(CC)[C@@H]([NH2+]C)c1ccc(Cl)cc1,0,1,False,False,True,False,True,False,True
ZINC05895478,N#CCCN(C(=S)N[C@H]1C[C@H]2CC[C@@H]1C2)c1ccc(F)cc1,0,1,False,False,True,False,True,False,True
ZINC63614368,Oc1ccc(Br)cc1C[NH+]1CCN(CC2=c3ccccc3=[NH+]C2)CC1,0,2,False,False,True,False,True,False,True
ZINC39136927,Nc1cc2[nH+]cn(N)c2cc1N,0,1,False,False,True,False,True,False,True
ZINC08846509,O=[N+]([O-])c1cc(Br)c2nsnc2c1Sc1ncnc2nc[n-]c12,0,1,False,False,True,False,True,False,True
ZINC16512117,[O-]c1cc(/C=[NH+]\Cc2ccccc2)cc(I)c1I,0,2,False,False,True,False,True,False,True
ZINC39105230,Cc1c(C)c(C)c2c(c1C)C[C@H](N)C2=O,0,1,False,False,True,False,True,False,True
ZINC50313123,[O-]/C(=N\c1nnc2ccccn12)c1ccn(-c2ccccc2Cl)n1,0,1,False,False,True,False,True,False,True
ZINC40755982,Nc1c(NCCC2=CCCCC2)nc[nH+]c1Nc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC15745998,Cc1cc2c(cc1C)[n+](C[C@@H](O)COC[C@H]1CC=CCC1)cn2C,0,1,False,False,True,False,True,False,True
ZINC79924901,O[C@@H](CNCc1ccc(CSC(F)F)o1)c1ccccc1F,0,1,False,False,True,False,True,False,True
ZINC02091012,CCCCc1cc(=O)oc2cc(C)c3c(C)coc3c12,0,1,False,False,True,False,True,False,True
ZINC20114562,CSC1=NSC2=NC(=O)/C(=C\c3ccc(F)cc3)C(=[NH2+])N12,0,1,False,False,True,False,True,False,True
ZINC65527929,CN(Cc1[nH]cc[nH+]1)C(=O)c1ccc(C#CC(C)(C)O)cc1,0,1,False,False,True,False,True,False,True
ZINC73817249,O[C@@H]1C=C2C=C[C@@H]1CCc1ccc(cc1)CC2,0,1,False,False,True,False,True,False,True
ZINC02482861,Cc1cccc(/N=C2\NC(=[NH2+])NC3(CCCC3)N2)c1,0,1,False,False,True,False,True,False,True
ZINC65344694,O=c1[nH]cc(-c2cc(F)cc(Cl)c2)c(=O)[nH]1,0,1,False,False,True,False,True,False,True
ZINC12477878,COc1cc2cc(C)[o+]c(C)c2cc1OC,0,1,False,False,True,False,True,False,True
ZINC40475915,O=C[C@@H]1CSc2nc([S-])sc2[C@H]1c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC96810149,Oc1c(OC(F)(F)F)ccc2c1[C@@H](c1ccco1)[NH2+]CC2,0,1,False,False,True,False,True,False,True
ZINC97599407,CC#CCSc1[nH+]cc(-c2ccc3c(c2)OCCO3)n1CC,0,1,False,False,True,False,True,False,True
ZINC88819552,C[C@H](CCCO)NC(=O)/C([O-])=N/c1c(F)c(F)c(F)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC06822289,CC(=O)[C@@H]1[C@H](c2ccc(Br)cc2)n2ncnc2N[C@@]1(C)O,0,1,False,False,True,False,True,False,True
ZINC00536309,CC(C)(C)c1ccc(CC[C@H]2OC[C@H](C[N+]3(C)CCCC3)O2)cc1,0,1,False,False,True,False,True,False,True
ZINC05827278,O=S(=O)([N-]c1ccc2cn[nH]c2c1)c1ccc(Cl)s1,0,1,False,False,True,False,True,False,True
ZINC98210155,Nc1c(O)ccc2nonc12,0,1,False,False,True,False,True,False,True
ZINC03182814,CCN(CC)[P@@]1(=S)OC(c2cccs2)=Nc2cc(N(C)C)ccc21,0,1,False,False,True,False,True,False,True
ZINC04310219,O=C1NCCC[C@H]2c3c(cc(Br)c(O)c3Br)O[C@]12[NH+]1CCOCC1,0,1,False,False,True,False,True,False,True
ZINC92194619,C#CCN(Cc1ccc(Oc2cnccn2)cc1)[C@@H]1CCS(=O)(=O)C1,0,1,False,False,True,False,True,False,True
ZINC55041960,CCC[N@@H+](CC#Cc1ccccc1)Cc1cccn1-c1ccccn1,0,1,False,False,True,False,True,False,True
ZINC25585361,N=C1O[C@@H](c2ccc([N+](=O)[O-])cc2)C(=N\[NH+]=C(/N)[S-])/C1=N/NC(N)=S,0,1,False,False,True,False,True,False,True
ZINC17130766,NC(=O)c1cc2cc(Cl)ccc2o/c1=[NH+]\c1cccc2ccccc12,0,3,False,False,True,False,True,False,True
ZINC02776543,OC1(C#Cc2c(F)c(F)c(F)c(F)c2F)CCCC1,0,1,False,False,True,False,True,False,True
ZINC13126895,[O-]c1c(Cl)cc(Cl)cc1/C=N\c1nccs1,0,1,False,False,True,False,True,False,True
ZINC39443755,N=C1C=CC2=N[C@H](c3ccccc3N)NC2=C1,0,1,False,False,True,False,True,False,True
ZINC72195230,N[C@H](c1ccc(-n2cncn2)cc1)C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC76397687,COCCn1nc(C)c(C[NH2+]Cc2cc(F)c(F)c(F)c2)c1C,0,1,False,False,True,False,True,False,True
ZINC66117312,CC(C)CCOc1ccc2ccccc2c1C[NH2+][C@@H]1CCC[C@@H](C)C1,0,2,False,False,True,False,True,False,True
ZINC82092260,CCC[C@@H]1CN(Cc2[nH]c3c(C)c(C)ccc3[nH+]2)C[C@H]1NS(C)(=O)=O,0,1,False,False,True,False,True,False,True
ZINC01732106,C#CCSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,1,False,False,True,False,True,False,True
ZINC55271464,C=CCn1cc(CN(C)CCc2nc3c(C)cccc3[nH]2)c(C)n1,0,1,False,False,True,False,True,False,True
ZINC19878394,O=C1OCC2=C1C=Cc1ccccc1CC2,0,1,False,False,True,False,True,False,True
ZINC45391314,Fc1c(F)c(F)c2c(C(F)(F)F)n[nH]c2c1F,0,1,False,False,True,False,True,False,True
ZINC82108771,CSCCC(=O)N1CC[C@@]2(C1)C(=O)N(CC(N)=O)c1ccccc12,0,1,False,False,True,False,True,False,True
ZINC15828908,N#Cc1ccc(S(=O)(=O)c2cnc3c(F)cccc3c2[O-])cc1,0,2,False,False,True,False,True,False,True
ZINC34116352,Nc1ccc2[nH]c3c(c2c1)CSCC3,0,1,False,False,True,False,True,False,True
ZINC39699858,COc1ccccc1/C=N/NC1=N[C@H]2[NH+]=c3ccccc3=C2N=[NH+]1,0,2,False,False,True,False,True,False,True
ZINC97570988,[O-]C1=C/C(=C2\N=C([C@H]3CCOC3)N=[NH+]2)NN1c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC13111848,COc1ccc(C2=C(SC)C/C2=N\C(C)(C)C)cc1,0,1,False,False,True,False,True,False,True
ZINC05278389,O=S(=O)(/N=C(\N=c1/cccc[n-]1)c1ccccc1)c1ccccc1,0,2,False,False,True,False,True,False,True
ZINC00713403,C[C@@]12C(=O)N(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)[C@@H]1[C@@H]1C=C[C@H]2C1,0,1,False,False,True,False,True,False,True
ZINC12366703,Cc1ccc(/C(C#N)=C2/C=C/C(=N/O)C(Cl)=C2Cl)cc1,0,1,False,False,True,False,True,False,True
ZINC67654296,[NH3+]C[C@@H]1Cc2cc(-c3nccc(N4CCC(O)CC4)n3)cc(Cl)c2O1,0,1,False,False,True,False,True,False,True
ZINC63073393,O=C(NCCC1=CN2CC=CC=C2N1)c1ccc2[nH]nnc2c1,0,1,False,False,True,False,True,False,True
ZINC38696933,C[C@H]1c2ccc(OCc3nnn[n-]3)cc2OC(=O)[C@@H]1CCC(=O)[O-],0,1,False,False,True,False,True,False,True
ZINC09368944,C[C@@H](C#N)Sc1nnc(Nc2cccc(Br)c2)s1,0,1,False,False,True,False,True,False,True
ZINC34958813,Cc1c(N)cc(S(=O)(=O)N[C@H](C)C(C)C)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC05158985,C=C(C)C#Cc1cc(O)c(CC=C(C)C)cc1O,0,1,False,False,True,False,True,False,True
ZINC20070252,CCN1C=CC=C/C1=C\c1c2ccccc2c2ccc(C)cc2[n+]1C,0,2,False,False,True,False,True,False,True
ZINC34963204,NNc1ccc(OC(F)F)cc1,0,1,False,False,True,False,True,False,True
ZINC96282119,Cc1nc(-c2ccc(F)c(F)c2)c(N)c(N(C)[C@H]2CC[N@H+](C)CC2)n1,0,1,False,False,True,False,True,False,True
ZINC77302910,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4c(ccc(O)c4C)[C@H]3CC[C@@]21C,0,1,False,False,True,False,True,False,True
ZINC08514125,Nc1nc(=S)[nH]c2c1[C@H](c1ccc(Cl)cc1)C1=C([O-])CCCC1=N2,0,1,False,False,True,False,True,False,True
ZINC97048750,C#Cc1cc(F)c(NC(=O)N2CCO[C@@H](C)[C@@H]2C)c(F)c1,0,1,False,False,True,False,True,False,True
ZINC72199289,[NH3+][C@@H](CO)c1c(Br)ccc2c1OCO2,0,1,False,False,True,False,True,False,True
ZINC45236421,c1cc2cc3scnc3cc2o1,0,1,False,False,True,False,True,False,True
ZINC35147801,Cc1ccccc1-c1nnc([S-])n1/N=C/C=C\c1ccco1,0,1,False,False,True,False,True,False,True
ZINC95998091,Cc1ccc(C(C)(C)C(=O)N2CC(n3cc([C@H](C)O)nn3)C2)cc1,0,1,False,False,True,False,True,False,True
ZINC77460713,C[C@](O)(CNCc1c(Cl)cccc1Cl)c1ccsc1,0,1,False,False,True,False,True,False,True
ZINC95990676,N#Cc1ccc(NC[C@@H]2COC3(CCOCC3)O2)cc1C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC37522667,Fc1cccc(F)c1CN1CCCn2cccc2[C@H]1c1ccoc1,0,1,False,False,True,False,True,False,True
ZINC04110371,Cc1cc2c(cc1F)[C@@](O)(c1ccc(C(C)C)cc1O)C(=O)N2,0,2,False,False,True,False,True,False,True
ZINC04301176,NNC(=O)[C@@H](Cc1c[nH+]c[nH]1)NC(=O)OCc1ccccc1,0,1,False,False,True,False,True,False,True
ZINC72449467,Cc1nc2nc(C)c3c(=O)n(-c4ccc(C)c(C)c4)ccc3n2n1,0,1,False,False,True,False,True,False,True
ZINC97021920,CC/[NH+]=C(/NCc1noc(C)n1)NCc1ccc(C)cc1OC(C)C,0,1,False,False,True,False,True,False,True
ZINC04251812,Nn1cc(-c2ccccc2)nc1SCc1cn2ccccc2[nH+]1,0,1,False,False,True,False,True,False,True
ZINC13284579,CCSC1=NC2=CCCC(=O)[C@H]2[C@@H](c2ccc(O)c(OC)c2)[C@H]1C#N,0,1,False,False,True,False,True,False,True
ZINC72265822,Fc1ccc2c(c1)N=[NH+][C@@H]2I,0,1,False,False,True,False,True,False,True
ZINC63871915,O=C1Nc2cc3c(cc2=[NH+]1)N=C(c1cc(C#CCO)cs1)[NH+]=3,0,1,False,False,True,False,True,False,True
ZINC05378362,[O-]C1=N[C@](c2ccccc2)(C(F)(F)F)N=C2SC=CN12,0,1,False,False,True,False,True,False,True
ZINC21730154,O=c1[nH]nc2c(Oc3ccccc3)nc3ccccc3n12,0,2,False,False,True,False,True,False,True
ZINC22049508,C#CC[N@H+](C)[C@@H](C)Cc1ccc(N=[N+]=[N-])cc1,0,1,False,False,True,False,True,False,True
ZINC39863799,C/C(=C1/S/C(=N/c2cccnc2Cl)N(C)C1=O)c1ccc(N)cc1,0,1,False,False,True,False,True,False,True
ZINC39387927,Cc1cc2c(cc1[C@@H]1N=C3C=NN(C4CCCCC4)[C@@H]3N1)OCO2,0,1,False,False,True,False,True,False,True
ZINC39756524,CS[C@H]1Nc2ccc(NS(=O)(=O)c3ccc4[nH]c(=O)oc4c3)cc2S1,0,2,False,False,True,False,True,False,True
ZINC43578983,O=[N+]([O-])c1ccc(/C=N/OCc2coc(-c3ccc(F)cc3)n2)o1,0,1,False,False,True,False,True,False,True
ZINC04810971,CC1(C)Cc2c(sc3c2c(=[NH2+])[nH]c(=S)n3Cc2ccccc2)CO1,0,1,False,False,True,False,True,False,True
ZINC31157928,O=c1ccc2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1,0,1,False,False,True,False,True,False,True
ZINC16756651,S=C1[C@H]2CCC[C@H]2[NH+]=C2c3ccccc3CN12,0,1,False,False,True,False,True,False,True
ZINC95932144,N[C@@]1(/N=N/c2ccn[nH]2)N=NC(O)=C1c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC60717885,C[C@H]1C[C@@H]([NH2+]CCc2cc(F)cc(F)c2)[C@H](C)C[N@@H+]1C,0,1,False,False,True,False,True,False,True
ZINC89119393,CCNC(=O)NC(=O)CNc1ccccc1CCC(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC39973219,C[C@@H](c1ccccc1)[N@H+]1[C@H]([C@@H]2C=C(C(C)(C)C)N=N2)NN[C@@H]1S,0,1,False,False,True,False,True,False,True
ZINC70637382,Cc1c(C)c(C)c(S(=O)(=O)N2CCC3(CC2)OCCS3)c(C)c1C,0,1,False,False,True,False,True,False,True
ZINC92318343,O=S(=O)(c1ccc(CCCCl)cc1)N(CCO)CCO,0,1,False,False,True,False,True,False,True
ZINC39707441,NC1=C[C@@H](c2ccc([NH3+])cc2)N=[NH+]1,0,1,False,False,True,False,True,False,True
ZINC72154447,Nc1nc2c(-c3cc(NCCO)nc4[nH]ccc34)cc(F)cc2s1,0,1,False,False,True,False,True,False,True
ZINC00183367,Cc1cc(N2CCOCC2)c2c(N)c(C)cc(C)c2[nH+]1,0,1,False,False,True,False,True,False,True
ZINC49488676,[O-]c1nc(CCn2ccnn2)nc2c(Br)cc(Br)cc12,0,1,False,False,True,False,True,False,True
ZINC78050150,C[C@H](CNS(=O)(=O)c1cccc2nsnc12)N1CC[NH+](C)CC1,0,1,False,False,True,False,True,False,True
ZINC68456238,N#C[C@@H](NC(=O)/C=C/c1cncc(F)c1)c1ccc(Cl)c(Cl)c1,0,1,False,False,True,False,True,False,True
ZINC37858687,CC[N+](CC)=c1ccc2cc(-c3nc4ccccc4[nH]3)c(O)oc-2c1,0,2,False,False,True,False,True,False,True
ZINC08881927,O=C(Nc1c2c(nn1-c1ccccc1)CS(=O)(=O)C2)c1ccc(Br)o1,0,1,False,False,True,False,True,False,True
ZINC12601492,C/C(=N/O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,0,1,False,False,True,False,True,False,True
ZINC93505786,O=[N+]([O-])c1cc(Cl)cc(C[N@@H+]2CC[C@H]3OCCC[C@@H]3C2)c1[O-],0,1,False,False,True,False,True,False,True
ZINC55309070,Oc1c(F)cccc1CN(CCCn1cc[nH+]c1)Cc1cccnc1,0,1,False,False,True,False,True,False,True
ZINC96309266,Cc1ccc([C@@H](C)N(C)C(=O)/C=C\c2ccc(OCC(N)=O)cc2)s1,0,1,False,False,True,False,True,False,True
ZINC67975632,OCCC#Cc1ccc(C[N@H+]2CCCC3(CC[NH2+]CC3)CC2)cc1,0,1,False,False,True,False,True,False,True
ZINC19885103,CO[C@@H](c1ccccc1)c1nc(-c2c(C)[nH+]cc3c2CC[NH2+]C3)no1,0,1,False,False,True,False,True,False,True
ZINC03971333,O=C1C/C(=[NH+]\CCc2c[nH]cn2)C[C@H](c2ccccc2Cl)C1,0,1,False,False,True,False,True,False,True
ZINC18141313,N/C(=[NH+]\N=C\c1cccs1)S[C@@H]1CC(=O)N(c2ccc(Br)cc2)C1=O,0,1,False,False,True,False,True,False,True
ZINC20120131,CNC(=O)c1ccc(N/C=C2\C(=O)CC(C)(C)CC2=[OH+])cc1,0,1,False,False,True,False,True,False,True
ZINC65396938,CC1=C(CN(C)C[C@@H]2[NH+]=c3ccc(C)cc3=[NH+]2)[C@@H](Cl)N(C)N1,0,1,False,False,True,False,True,False,True
ZINC11770162,C[NH+](C)C1(CNc2nncc(-c3ccccc3F)n2)CCCCC1,0,1,False,False,True,False,True,False,True
ZINC92614451,COCc1ccc(CN2CCN(Cc3[nH+]ccn3C(F)F)CC2)cc1,0,1,False,False,True,False,True,False,True
ZINC12892775,CC(C)C/N=C(\O)c1ccc2c(c1)N=C(O)CS2,0,1,False,False,True,False,True,False,True
ZINC38491951,Cc1cc(C)cc(C(=O)Nc2cc(C(=O)N(C)C)cn(C)c2=O)c1,0,1,False,False,True,False,True,False,True
ZINC71951840,C=C(Cl)C[N@H+](Cc1ccc(CC)cc1)C1CC1,0,1,False,False,True,False,True,False,True
ZINC95935568,Cn1c(-c2cc(Cl)c(O)c(Cl)c2)cc2c(Cl)cc(O)cc21,0,2,False,False,True,False,True,False,True
ZINC96216844,c1ccc(OC[C@@H]2CO[C@@H]3C[N@H+](Cc4ccc[nH]4)C[C@H]23)cc1,0,1,False,False,True,False,True,False,True
ZINC78046656,C#CC[n+]1c(-c2cnn(C)c2)csc1Nc1ccccc1C#N,0,1,False,False,True,False,True,False,True
ZINC72436520,O=C(CCO)N1C[C@@H](c2cccc(O)c2)[C@@H]2[C@H]1[C@H]1CC[N@@H+]2CC1,0,1,False,False,True,False,True,False,True
ZINC95423081,C[C@@H]([NH2+][C@@H]1[C@@H]2CCO[C@@H]2C1(C)C)c1ccc(OC2CCOCC2)cc1,0,1,False,False,True,False,True,False,True
ZINC14011285,Cc1ccc(-n2c(C)cc(/C=C3\SC(=S)N=C3[O-])c2C)cc1,0,1,False,False,True,False,True,False,True
ZINC39551153,Cc1ccc([C@@H]2[NH+]=NC=C2C[NH2+]CC2(C)COC2)cc1C,0,1,False,False,True,False,True,False,True
ZINC73634337,Cc1cc(N)cc(-c2nn3c(C(F)(F)F)nnc3s2)c1O,0,1,False,False,True,False,True,False,True
ZINC13395195,CCOC(=O)NC(=O)/C(=N/Nc1cc(Cl)cc(Cl)c1)C(C)=O,0,1,False,False,True,False,True,False,True
ZINC39030049,O=[N+]([O-])c1ccc2nc(SC[C@H]3C=[N+]4C=CC=N[C@H]4N3)[nH]c2c1,0,1,False,False,True,False,True,False,True
ZINC90170187,O=c1n(CN2CCc3ccc(Cl)cc3C2)nc2cnccn12,0,1,False,False,True,False,True,False,True
ZINC77506458,Cc1sc2nc(/C(C#N)=C\c3ccc4c(c3)CCO4)nc([O-])c2c1C,0,1,False,False,True,False,True,False,True
ZINC00392673,C[n+]1ccc(C2=C([O-])c3ccccc3C2=O)cc1,0,1,False,False,True,False,True,False,True
ZINC02302956,O=P(C[P@](=O)(O)c1ccccc1O)(c1ccccc1)c1ccccc1,0,3,False,False,True,False,True,False,True
ZINC11255038,Nc1nccnc1/C(O)=[NH+]/Cc1ccc(COCC(F)(F)F)cc1,0,1,False,False,True,False,True,False,True
ZINC58308322,c1ccc(Cn2cccn2)c(C[NH2+]C[C@H]2CNc3cc[nH+]n3C2)c1,0,1,False,False,True,False,True,False,True
ZINC05295015,Fc1c(F)c(F)c(/C=N/NC(=S)NC[C@@H]2CCCO2)c(F)c1F,0,1,False,False,True,False,True,False,True
ZINC16188766,CN(/N=C/C(=N/N)[C@H](O)[C@H](O)[C@@H](O)CO)c1ccccc1,0,1,False,False,True,False,True,False,True
ZINC95763899,Nc1cc(I)cc(C[NH3+])c1,0,1,False,False,True,False,True,False,True
ZINC16159425,N=C(NC(N)=[NH2+])Nc1cc(F)cc(F)c1,0,1,False,False,True,False,True,False,True
ZINC38669371,N#CS[C@H](c1ccccc1)[C@H]1[NH+]=c2ccccc2=[NH+]C1=O,0,2,False,False,True,False,True,False,True
ZINC66117842,C=CCc1cc([C@@H](C)CC)cc(C=O)c1O[C@H](C)CC,0,1,False,False,True,False,True,False,True
ZINC20875973,Cc1cc(Br)ccc1-c1ccc(C[NH2+]C(C)(C)CC(C)(C)C)o1,0,1,False,False,True,False,True,False,True
ZINC59152668,[O-]/C(=N\N=C\c1cc(Br)cc(Br)c1O)C(F)(F)C(F)(F)C(F)(F)F,0,1,False,False,True,False,True,False,True
ZINC22727450,CC(=O)[NH+]=c1ccc2c(CSC(=[NH2+])N3CCCCC3)cc(O)oc-2c1,0,1,False,False,True,False,True,False,True
ZINC05500010,CC1(C)Oc2ccccc2[C@@H]2CC(c3cccnc3)=NN21,0,1,False,False,True,False,True,False,True
ZINC38965108,Fc1ccc(Br)cc1/C=N/N1C([S-])=NN[C@H]1[C@H]1N=NC2=C1CCC2,0,1,False,False,True,False,True,False,True
ZINC95443811,NS(=O)(=O)[C@@H]1CCN(S(=O)(=O)c2ccc(SC(F)(F)F)cc2)C1,0,1,False,False,True,False,True,False,True
ZINC71876407,c1ccc2oc(CCC[N@@H+]3CCCC[C@H]3Cn3cncn3)nc2c1,0,1,False,False,True,False,True,False,True
ZINC83302382,[O-][C@]1(Cl)[C@H](Br)O[C@@H](O)[C@H](O)[C@]1(O)n1cc(O)c2ccccc21,0,1,False,False,True,False,True,False,True
ZINC68585494,Cc1ccccc1C[n+]1c(N)sc2ccccc21,0,2,False,False,True,False,True,False,True
ZINC40288303,NC(=O)c1c(SCC(=O)c2ccc(F)cc2)sc2c([O-])cc(=O)[nH]c12,0,1,False,False,True,False,True,False,True
ZINC40779761,Nc1c(Nc2ccc(Br)cn2)ncnc1Nc1ccc(Cl)cc1Cl,0,1,False,False,True,False,True,False,True
ZINC89222893,Cc1nc(Nc2ccc(I)cc2)c2c[nH]nc2n1,0,1,False,False,True,False,True,False,True
ZINC05345086,C#CCOC(=O)CSC(=N)/N=c1\sc2ccccc2n1CCS,0,1,False,False,True,False,True,False,True
